run_idx,condition,condition_label,round,sent,returned,received,return_ratio,mean_balance
3,game_only,Game Only,1,3.0,3.5,9.0,0.3888888888888889,5.5
3,game_only,Game Only,2,2.5,3.0,7.5,0.4,10.5
3,game_only,Game Only,3,3.5,4.8,10.5,0.45714285714285713,16.5
3,game_only,Game Only,4,3.0,3.9,9.0,0.43333333333333335,22.0
3,game_only,Game Only,5,3.0,3.9,9.0,0.43333333333333335,27.5
3,game_only,Game Only,6,2.5,2.8,7.5,0.3733333333333333,32.5
3,game_only,Game Only,7,2.5,2.8,7.5,0.3733333333333333,37.5
3,game_only,Game Only,8,2.0,1.0,6.0,0.16666666666666666,42.0
3,game_only,Game Only,9,1.0,1.25,3.0,0.4166666666666667,45.5
3,game_only,Game Only,10,1.5,0.9,4.5,0.2,49.5
4,game_only,Game Only,1,3.0,2.4,9.0,0.26666666666666666,5.5
4,game_only,Game Only,2,2.0,0.75,6.0,0.125,10.0
4,game_only,Game Only,3,2.0,1.8,6.0,0.3,14.5
4,game_only,Game Only,4,1.5,2.0,4.5,0.4444444444444444,18.5
4,game_only,Game Only,5,2.5,1.0,7.5,0.13333333333333333,23.5
4,game_only,Game Only,6,1.0,0.0,3.0,0.0,27.0
4,game_only,Game Only,7,1.5,0.0,4.5,0.0,31.0
4,game_only,Game Only,8,0.0,0.0,0.0,,33.5
4,game_only,Game Only,9,1.0,0.0,3.0,0.0,37.0
4,game_only,Game Only,10,0.0,0.0,0.0,,39.5
5,game_only,Game Only,1,3.0,3.5,9.0,0.3888888888888889,5.5
5,game_only,Game Only,2,2.5,2.05,7.5,0.2733333333333333,10.5
5,game_only,Game Only,3,2.5,0.7,7.5,0.09333333333333332,15.5
5,game_only,Game Only,4,1.0,0.0,3.0,0.0,19.0
5,game_only,Game Only,5,1.5,1.5,4.5,0.3333333333333333,23.0
5,game_only,Game Only,6,1.25,0.0,3.75,0.0,26.75
5,game_only,Game Only,7,1.0,1.0,3.0,0.3333333333333333,30.25
5,game_only,Game Only,8,0.0,0.0,0.0,,32.75
5,game_only,Game Only,9,0.0,0.0,0.0,,35.25
5,game_only,Game Only,10,0.0,0.0,0.0,,37.75
6,game_only,Game Only,1,3.0,5.0,9.0,0.5555555555555556,5.5
6,game_only,Game Only,2,3.0,4.5,9.0,0.5,11.0
6,game_only,Game Only,3,3.5,2.5,10.5,0.23809523809523808,17.0
6,game_only,Game Only,4,2.5,1.7,7.5,0.22666666666666666,22.0
6,game_only,Game Only,5,2.5,1.7,7.5,0.22666666666666666,27.0
6,game_only,Game Only,6,2.0,0.4,6.0,0.06666666666666667,31.5
6,game_only,Game Only,7,0.0,0.0,0.0,,34.0
6,game_only,Game Only,8,0.0,0.0,0.0,,36.5
6,game_only,Game Only,9,0.0,0.0,0.0,,39.0
6,game_only,Game Only,10,0.0,0.0,0.0,,41.5
7,game_only,Game Only,1,3.0,4.86,9.0,0.54,5.5
7,game_only,Game Only,2,2.5,2.45,7.5,0.3266666666666667,10.5
7,game_only,Game Only,3,3.0,2.44,9.0,0.2711111111111111,16.0
7,game_only,Game Only,4,2.0,1.22,6.0,0.20333333333333334,20.5
7,game_only,Game Only,5,2.0,0.18,6.0,0.03,25.0
7,game_only,Game Only,6,1.0,0.0,3.0,0.0,28.5
7,game_only,Game Only,7,1.0,1.44,3.0,0.48,32.0
7,game_only,Game Only,8,1.0,0.5,3.0,0.16666666666666666,35.5
7,game_only,Game Only,9,2.0,0.64,6.0,0.10666666666666667,40.0
7,game_only,Game Only,10,0.5,0.0,1.5,0.0,43.0
8,game_only,Game Only,1,3.0,4.0,9.0,0.4444444444444444,5.5
8,game_only,Game Only,2,3.0,2.5,9.0,0.2777777777777778,11.0
8,game_only,Game Only,3,3.0,3.25,9.0,0.3611111111111111,16.5
8,game_only,Game Only,4,2.5,3.3,7.5,0.44,21.5
8,game_only,Game Only,5,3.0,3.9,9.0,0.43333333333333335,27.0
8,game_only,Game Only,6,2.5,1.2,7.5,0.16,32.0
8,game_only,Game Only,7,2.5,2.4,7.5,0.32,37.0
8,game_only,Game Only,8,2.0,1.7,6.0,0.2833333333333333,41.5
8,game_only,Game Only,9,1.5,0.3,4.5,0.06666666666666667,45.5
8,game_only,Game Only,10,0.5,0.0,1.5,0.0,48.5
9,game_only,Game Only,1,3.0,1.5,9.0,0.16666666666666666,5.5
9,game_only,Game Only,2,2.0,1.0,6.0,0.16666666666666666,10.0
9,game_only,Game Only,3,2.0,0.5,6.0,0.08333333333333333,14.5
9,game_only,Game Only,4,1.25,0.0,3.75,0.0,18.25
9,game_only,Game Only,5,1.0,0.12,3.0,0.04,21.75
9,game_only,Game Only,6,0.25,0.0,0.75,0.0,24.5
9,game_only,Game Only,7,0.0,0.0,0.0,,27.0
9,game_only,Game Only,8,0.0,0.0,0.0,,29.5
9,game_only,Game Only,9,0.0,0.0,0.0,,32.0
9,game_only,Game Only,10,0.0,0.0,0.0,,34.5
10,myth_control,Myth Control,1,3.0,2.0,9.0,0.2222222222222222,5.5
10,myth_control,Myth Control,2,2.0,1.5,6.0,0.25,10.0
10,myth_control,Myth Control,3,2.0,0.7,6.0,0.11666666666666665,14.5
10,myth_control,Myth Control,4,3.0,1.0,9.0,0.1111111111111111,20.0
10,myth_control,Myth Control,5,1.5,1.0,4.5,0.2222222222222222,24.0
10,myth_control,Myth Control,6,1.5,0.5,4.5,0.1111111111111111,28.0
10,myth_control,Myth Control,7,2.0,0.3,6.0,0.049999999999999996,32.5
10,myth_control,Myth Control,8,0.5,0.1,1.5,0.06666666666666667,35.5
10,myth_control,Myth Control,9,0.5,0.0,1.5,0.0,38.5
10,myth_control,Myth Control,10,0.0,0.0,0.0,,41.0
11,myth_control,Myth Control,1,3.0,3.5,9.0,0.3888888888888889,5.5
11,myth_control,Myth Control,2,2.5,3.0,7.5,0.4,10.5
11,myth_control,Myth Control,3,2.5,2.25,7.5,0.3,15.5
11,myth_control,Myth Control,4,2.0,0.85,6.0,0.14166666666666666,20.0
11,myth_control,Myth Control,5,2.25,1.4,6.75,0.2074074074074074,24.75
11,myth_control,Myth Control,6,1.75,0.3,5.25,0.05714285714285714,29.0
11,myth_control,Myth Control,7,0.5,0.0,1.5,0.0,32.0
11,myth_control,Myth Control,8,0.0,0.0,0.0,,34.5
11,myth_control,Myth Control,9,0.0,0.0,0.0,,37.0
11,myth_control,Myth Control,10,0.0,0.0,0.0,,39.5
12,myth_control,Myth Control,1,3.0,3.5,9.0,0.3888888888888889,5.5
12,myth_control,Myth Control,2,2.5,3.0,7.5,0.4,10.5
12,myth_control,Myth Control,3,2.5,2.25,7.5,0.3,15.5
12,myth_control,Myth Control,4,2.5,2.0,7.5,0.26666666666666666,20.5
12,myth_control,Myth Control,5,2.0,1.5,6.0,0.25,25.0
12,myth_control,Myth Control,6,2.25,0.8,6.75,0.11851851851851852,29.75
12,myth_control,Myth Control,7,2.0,0.6,6.0,0.09999999999999999,34.25
12,myth_control,Myth Control,8,2.5,0.0,7.5,0.0,39.25
12,myth_control,Myth Control,9,0.0,0.0,0.0,,41.75
12,myth_control,Myth Control,10,0.0,0.0,0.0,,44.25
13,myth_control,Myth Control,1,3.0,5.0,9.0,0.5555555555555556,5.5
13,myth_control,Myth Control,2,3.0,3.42,9.0,0.38,11.0
13,myth_control,Myth Control,3,3.0,1.75,9.0,0.19444444444444445,16.5
13,myth_control,Myth Control,4,2.25,2.0,6.75,0.2962962962962963,21.25
13,myth_control,Myth Control,5,2.5,1.0,7.5,0.13333333333333333,26.25
13,myth_control,Myth Control,6,1.75,0.2,5.25,0.0380952380952381,30.5
13,myth_control,Myth Control,7,1.5,0.0,4.5,0.0,34.5
13,myth_control,Myth Control,8,0.0,0.0,0.0,,37.0
13,myth_control,Myth Control,9,0.0,0.0,0.0,,39.5
13,myth_control,Myth Control,10,1.0,0.74,3.0,0.24666666666666667,43.0
14,myth_control,Myth Control,1,3.0,3.4,9.0,0.37777777777777777,5.5
14,myth_control,Myth Control,2,2.5,2.75,7.5,0.36666666666666664,10.5
14,myth_control,Myth Control,3,2.5,1.2,7.5,0.16,15.5
14,myth_control,Myth Control,4,1.75,0.0,5.25,0.0,19.75
14,myth_control,Myth Control,5,1.0,0.0,3.0,0.0,23.25
14,myth_control,Myth Control,6,0.0,0.0,0.0,,25.75
14,myth_control,Myth Control,7,0.0,0.0,0.0,,28.25
14,myth_control,Myth Control,8,1.5,0.4,4.5,0.08888888888888889,32.25
14,myth_control,Myth Control,9,0.75,0.0,2.25,0.0,35.5
14,myth_control,Myth Control,10,0.0,0.0,0.0,,38.0
15,myth_control,Myth Control,1,3.0,4.0,9.0,0.4444444444444444,5.5
15,myth_control,Myth Control,2,2.5,1.5,7.5,0.2,10.5
15,myth_control,Myth Control,3,2.5,2.5,7.5,0.3333333333333333,15.5
15,myth_control,Myth Control,4,2.0,1.15,6.0,0.19166666666666665,20.0
15,myth_control,Myth Control,5,1.75,1.8,5.25,0.34285714285714286,24.25
15,myth_control,Myth Control,6,2.5,2.5,7.5,0.3333333333333333,29.25
15,myth_control,Myth Control,7,2.0,1.4,6.0,0.2333333333333333,33.75
15,myth_control,Myth Control,8,2.5,2.3,7.5,0.30666666666666664,38.75
15,myth_control,Myth Control,9,1.9,1.3,5.699999999999999,0.22807017543859653,43.15
15,myth_control,Myth Control,10,2.0,0.18,6.0,0.03,47.65
16,myth_control,Myth Control,1,3.0,3.0,9.0,0.3333333333333333,5.5
16,myth_control,Myth Control,2,2.5,0.8,7.5,0.10666666666666667,10.5
16,myth_control,Myth Control,3,2.0,2.0,6.0,0.3333333333333333,15.0
16,myth_control,Myth Control,4,2.0,0.09,6.0,0.015,19.5
16,myth_control,Myth Control,5,1.5,0.0,4.5,0.0,23.5
16,myth_control,Myth Control,6,1.0,0.31,3.0,0.10333333333333333,27.0
16,myth_control,Myth Control,7,2.0,3.0,6.0,0.5,31.5
16,myth_control,Myth Control,8,2.5,1.2,7.5,0.16,36.5
16,myth_control,Myth Control,9,2.0,2.0,6.0,0.3333333333333333,41.0
16,myth_control,Myth Control,10,3.0,1.9,9.0,0.2111111111111111,46.5
17,myth_control,Myth Control,1,3.0,2.0,9.0,0.2222222222222222,5.5
17,myth_control,Myth Control,2,2.0,1.5,6.0,0.25,10.0
17,myth_control,Myth Control,3,2.0,1.5,6.0,0.25,14.5
17,myth_control,Myth Control,4,2.5,1.75,7.5,0.23333333333333334,19.5
17,myth_control,Myth Control,5,2.5,1.2,7.5,0.16,24.5
17,myth_control,Myth Control,6,1.75,0.0,5.25,0.0,28.75
17,myth_control,Myth Control,7,0.0,0.0,0.0,,31.25
17,myth_control,Myth Control,8,0.0,0.0,0.0,,33.75
17,myth_control,Myth Control,9,1.0,0.0,3.0,0.0,37.25
17,myth_control,Myth Control,10,2.0,3.0,6.0,0.5,41.75
18,myth_control,Myth Control,1,3.0,3.3,9.0,0.36666666666666664,5.5
18,myth_control,Myth Control,2,2.5,1.8,7.5,0.24000000000000002,10.5
18,myth_control,Myth Control,3,2.5,2.94,7.5,0.392,15.5
18,myth_control,Myth Control,4,2.5,1.75,7.5,0.23333333333333334,20.5
18,myth_control,Myth Control,5,2.0,2.76,6.0,0.45999999999999996,25.0
18,myth_control,Myth Control,6,2.5,1.3,7.5,0.17333333333333334,30.0
18,myth_control,Myth Control,7,2.0,1.61,6.0,0.26833333333333337,34.5
18,myth_control,Myth Control,8,2.5,0.95,7.5,0.12666666666666665,39.5
18,myth_control,Myth Control,9,2.0,1.5,6.0,0.25,44.0
18,myth_control,Myth Control,10,2.5,0.42,7.5,0.056,49.0
19,myth_control,Myth Control,1,3.0,2.0,9.0,0.2222222222222222,5.5
19,myth_control,Myth Control,2,2.5,0.6,7.5,0.08,10.5
19,myth_control,Myth Control,3,2.5,2.5,7.5,0.3333333333333333,15.5
19,myth_control,Myth Control,4,2.0,1.7,6.0,0.2833333333333333,20.0
19,myth_control,Myth Control,5,1.75,0.45,5.25,0.08571428571428572,24.25
19,myth_control,Myth Control,6,1.5,0.6,4.5,0.13333333333333333,28.25
19,myth_control,Myth Control,7,1.5,1.0,4.5,0.2222222222222222,32.25
19,myth_control,Myth Control,8,1.25,0.0,3.75,0.0,36.0
19,myth_control,Myth Control,9,0.0,0.0,0.0,,38.5
19,myth_control,Myth Control,10,0.0,0.0,0.0,,41.0
20,myth_game_directive,Myth-Game Directive,1,3.0,1.68,9.0,0.18666666666666665,5.5
20,myth_game_directive,Myth-Game Directive,2,2.5,1.85,7.5,0.24666666666666667,10.5
20,myth_game_directive,Myth-Game Directive,3,2.5,1.0,7.5,0.13333333333333333,15.5
20,myth_game_directive,Myth-Game Directive,4,2.0,1.6,6.0,0.26666666666666666,20.0
20,myth_game_directive,Myth-Game Directive,5,2.0,0.5,6.0,0.08333333333333333,24.5
20,myth_game_directive,Myth-Game Directive,6,1.0,0.0,3.0,0.0,28.0
20,myth_game_directive,Myth-Game Directive,7,1.0,0.5,3.0,0.16666666666666666,31.5
20,myth_game_directive,Myth-Game Directive,8,0.8,0.0,2.4000000000000004,0.0,34.800000000000004
20,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,37.300000000000004
20,myth_game_directive,Myth-Game Directive,10,0.5,0.0,1.5,0.0,40.300000000000004
21,myth_game_directive,Myth-Game Directive,1,3.0,2.0,9.0,0.2222222222222222,5.5
21,myth_game_directive,Myth-Game Directive,2,2.0,1.5,6.0,0.25,10.0
21,myth_game_directive,Myth-Game Directive,3,2.0,0.5,6.0,0.08333333333333333,14.5
21,myth_game_directive,Myth-Game Directive,4,1.5,0.1,4.5,0.022222222222222223,18.5
21,myth_game_directive,Myth-Game Directive,5,0.3,0.0,0.8999999999999999,0.0,21.299999999999997
21,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,23.799999999999997
21,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,26.299999999999997
21,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,28.799999999999997
21,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,31.299999999999997
21,myth_game_directive,Myth-Game Directive,10,0.0,0.0,0.0,,33.8
22,myth_game_directive,Myth-Game Directive,1,4.0,3.42,12.0,0.285,6.5
22,myth_game_directive,Myth-Game Directive,2,2.5,3.6,7.5,0.48000000000000004,11.5
22,myth_game_directive,Myth-Game Directive,3,2.5,1.57,7.5,0.20933333333333334,16.5
22,myth_game_directive,Myth-Game Directive,4,1.75,0.0,5.25,0.0,20.75
22,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,23.25
22,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,25.75
22,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,28.25
22,myth_game_directive,Myth-Game Directive,8,2.0,0.5,6.0,0.08333333333333333,32.75
22,myth_game_directive,Myth-Game Directive,9,1.0,0.0,3.0,0.0,36.25
22,myth_game_directive,Myth-Game Directive,10,0.0,0.0,0.0,,38.75
23,myth_game_directive,Myth-Game Directive,1,4.0,5.0,12.0,0.4166666666666667,6.5
23,myth_game_directive,Myth-Game Directive,2,3.5,3.5,10.5,0.3333333333333333,12.5
23,myth_game_directive,Myth-Game Directive,3,3.0,4.0,9.0,0.4444444444444444,18.0
23,myth_game_directive,Myth-Game Directive,4,3.0,1.5,9.0,0.16666666666666666,23.5
23,myth_game_directive,Myth-Game Directive,5,2.5,1.0,7.5,0.13333333333333333,28.5
23,myth_game_directive,Myth-Game Directive,6,2.0,0.55,6.0,0.09166666666666667,33.0
23,myth_game_directive,Myth-Game Directive,7,1.25,0.0,3.75,0.0,36.75
23,myth_game_directive,Myth-Game Directive,8,1.0,0.0,3.0,0.0,40.25
23,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,42.75
23,myth_game_directive,Myth-Game Directive,10,0.0,0.0,0.0,,45.25
24,myth_game_directive,Myth-Game Directive,1,4.0,4.0,12.0,0.3333333333333333,6.5
24,myth_game_directive,Myth-Game Directive,2,3.0,2.5,9.0,0.2777777777777778,12.0
24,myth_game_directive,Myth-Game Directive,3,3.0,5.0,9.0,0.5555555555555556,17.5
24,myth_game_directive,Myth-Game Directive,4,2.75,3.5,8.25,0.42424242424242425,22.75
24,myth_game_directive,Myth-Game Directive,5,3.25,2.0,9.75,0.20512820512820512,28.5
24,myth_game_directive,Myth-Game Directive,6,2.5,0.75,7.5,0.1,33.5
24,myth_game_directive,Myth-Game Directive,7,1.25,0.0,3.75,0.0,37.25
24,myth_game_directive,Myth-Game Directive,8,1.25,0.35,3.75,0.09333333333333332,41.0
24,myth_game_directive,Myth-Game Directive,9,0.75,0.45,2.25,0.2,44.25
24,myth_game_directive,Myth-Game Directive,10,0.5,0.0,1.5,0.0,47.25
25,myth_game_directive,Myth-Game Directive,1,5.0,6.0,15.0,0.4,7.5
25,myth_game_directive,Myth-Game Directive,2,4.0,6.0,12.0,0.5,14.0
25,myth_game_directive,Myth-Game Directive,3,5.0,8.0,15.0,0.5333333333333333,21.5
25,myth_game_directive,Myth-Game Directive,4,4.9,6.85,14.700000000000001,0.4659863945578231,28.9
25,myth_game_directive,Myth-Game Directive,5,4.5,6.0,13.5,0.4444444444444444,35.900000000000006
25,myth_game_directive,Myth-Game Directive,6,4.3,7.25,12.899999999999999,0.5620155038759691,42.7
25,myth_game_directive,Myth-Game Directive,7,4.25,4.05,12.75,0.3176470588235294,49.45
25,myth_game_directive,Myth-Game Directive,8,4.25,3.5,12.75,0.27450980392156865,56.2
25,myth_game_directive,Myth-Game Directive,9,3.0,2.75,9.0,0.3055555555555556,61.7
25,myth_game_directive,Myth-Game Directive,10,4.25,7.13,12.75,0.5592156862745098,68.45
26,myth_game_directive,Myth-Game Directive,1,3.0,4.0,9.0,0.4444444444444444,5.5
26,myth_game_directive,Myth-Game Directive,2,3.0,3.5,9.0,0.3888888888888889,11.0
26,myth_game_directive,Myth-Game Directive,3,3.5,5.0,10.5,0.47619047619047616,17.0
26,myth_game_directive,Myth-Game Directive,4,3.5,4.0,10.5,0.38095238095238093,23.0
26,myth_game_directive,Myth-Game Directive,5,3.0,2.8,9.0,0.3111111111111111,28.5
26,myth_game_directive,Myth-Game Directive,6,2.5,1.5,7.5,0.2,33.5
26,myth_game_directive,Myth-Game Directive,7,3.0,1.8,9.0,0.2,39.0
26,myth_game_directive,Myth-Game Directive,8,2.0,1.68,6.0,0.27999999999999997,43.5
26,myth_game_directive,Myth-Game Directive,9,3.0,2.5,9.0,0.2777777777777778,49.0
26,myth_game_directive,Myth-Game Directive,10,2.75,2.84,8.25,0.34424242424242424,54.25
27,myth_game_directive,Myth-Game Directive,1,3.0,3.2,9.0,0.35555555555555557,5.5
27,myth_game_directive,Myth-Game Directive,2,2.5,2.0,7.5,0.26666666666666666,10.5
27,myth_game_directive,Myth-Game Directive,3,2.0,1.4,6.0,0.2333333333333333,15.0
27,myth_game_directive,Myth-Game Directive,4,3.0,1.05,9.0,0.11666666666666667,20.5
27,myth_game_directive,Myth-Game Directive,5,2.0,2.5,6.0,0.4166666666666667,25.0
27,myth_game_directive,Myth-Game Directive,6,2.0,1.08,6.0,0.18000000000000002,29.5
27,myth_game_directive,Myth-Game Directive,7,1.25,0.0,3.75,0.0,33.25
27,myth_game_directive,Myth-Game Directive,8,1.0,0.5,3.0,0.16666666666666666,36.75
27,myth_game_directive,Myth-Game Directive,9,0.9,0.0,2.7,0.0,40.150000000000006
27,myth_game_directive,Myth-Game Directive,10,0.0,0.0,0.0,,42.650000000000006
28,myth_game_directive,Myth-Game Directive,1,4.0,3.5,12.0,0.2916666666666667,6.5
28,myth_game_directive,Myth-Game Directive,2,2.5,1.0,7.5,0.13333333333333333,11.5
28,myth_game_directive,Myth-Game Directive,3,3.0,4.0,9.0,0.4444444444444444,17.0
28,myth_game_directive,Myth-Game Directive,4,2.25,0.67,6.75,0.09925925925925927,21.75
28,myth_game_directive,Myth-Game Directive,5,1.5,0.1,4.5,0.022222222222222223,25.75
28,myth_game_directive,Myth-Game Directive,6,1.5,0.4,4.5,0.08888888888888889,29.75
28,myth_game_directive,Myth-Game Directive,7,1.25,1.5,3.75,0.4,33.5
28,myth_game_directive,Myth-Game Directive,8,2.0,0.35,6.0,0.05833333333333333,38.0
28,myth_game_directive,Myth-Game Directive,9,1.25,1.2,3.75,0.32,41.75
28,myth_game_directive,Myth-Game Directive,10,2.0,0.71,6.0,0.11833333333333333,46.25
29,myth_game_directive,Myth-Game Directive,1,5.0,5.0,15.0,0.3333333333333333,7.5
29,myth_game_directive,Myth-Game Directive,2,3.0,5.0,9.0,0.5555555555555556,13.0
29,myth_game_directive,Myth-Game Directive,3,4.0,5.75,12.0,0.4791666666666667,19.5
29,myth_game_directive,Myth-Game Directive,4,3.6,5.0,10.8,0.4629629629629629,25.6
29,myth_game_directive,Myth-Game Directive,5,3.0,1.5,9.0,0.16666666666666666,31.1
29,myth_game_directive,Myth-Game Directive,6,2.5,1.2,7.5,0.16,36.1
29,myth_game_directive,Myth-Game Directive,7,2.5,1.0,7.5,0.13333333333333333,41.1
29,myth_game_directive,Myth-Game Directive,8,2.0,0.55,6.0,0.09166666666666667,45.6
29,myth_game_directive,Myth-Game Directive,9,1.0,0.0,3.0,0.0,49.1
29,myth_game_directive,Myth-Game Directive,10,1.0,0.0,3.0,0.0,52.6
