condition,condition_label,myth_topic,filename,num_rounds,mean_trust_ratio,std_trust_ratio,mean_return_ratio,std_return_ratio,mean_sent,mean_returned,cooperation_stability,final_cumulative_balance,final_agent_1_balance,final_agent_2_balance
game,Game Only,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_026_neutral.json,10,0.12,0.20396078054371142,0.0,0.0,0.6,0.0,0.0,31.0,31.0,31.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_007_neutral.json,10,0.12,0.20396078054371142,0.0,0.0,0.6,0.0,0.0,31.0,27.0,35.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_000_neutral.json,10,0.12,0.2993325909419153,0.0,0.0,0.6,0.0,0.0,31.0,23.0,39.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_012_neutral.json,10,0.13999999999999999,0.31048349392520047,0.0,0.0,0.7,0.0,0.0,32.0,26.0,38.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_013_neutral.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_014_neutral.json,10,0.08,0.18330302779823363,0.0,0.0,0.4,0.0,0.0,29.0,21.0,37.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_001_neutral.json,10,0.1,0.161245154965971,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_006_neutral.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_008_neutral.json,10,0.1,0.161245154965971,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_009_neutral.json,10,0.13999999999999999,0.23748684174075832,0.0,0.0,0.7,0.0,0.0,32.0,30.0,34.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_011_neutral.json,10,0.12,0.20396078054371142,0.0,0.0,0.6,0.0,0.0,31.0,27.0,35.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_004_neutral.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_003_neutral.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_002_neutral.json,10,0.1,0.161245154965971,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_005_neutral.json,10,0.12,0.20396078054371142,0.0,0.0,0.6,0.0,0.0,31.0,27.0,35.0
game,Game Only,noisy_deterministic_zero,noise_deterministic_zero_mem3_010_neutral.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_052_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_050_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_046_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_058_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,32.0,28.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_048_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_056_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_054_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_045_neutral_anything.json,10,0.12,0.24,0.0,0.0,0.6,0.0,0.0,31.0,31.0,31.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_053_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_047_neutral_anything.json,10,0.12,0.24,0.0,0.0,0.6,0.0,0.0,31.0,31.0,31.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_051_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_057_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_049_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_055_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_044_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_036_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_030_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_038_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_040_neutral_anything.json,10,0.12,0.24,0.0,0.0,0.6,0.0,0.0,31.0,31.0,31.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_032_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_042_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_035_neutral_anything.json,10,0.16,0.332264954516723,0.0,0.0,0.8,0.0,0.0,33.0,29.0,37.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_037_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_041_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_039_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_031_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_043_neutral_anything.json,10,0.13999999999999999,0.21999999999999997,0.0,0.0,0.7,0.0,0.0,32.0,26.0,38.0
game_myth,Game → Myth,noisy_deterministic_zero,noise_deterministic_zero_mem3_033_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_082_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_076_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_088_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_080_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_086_neutral_anything.json,10,0.12,0.24,0.0,0.0,0.6,0.0,0.0,31.0,31.0,31.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_084_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_078_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_083_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_077_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_075_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_081_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_089_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_087_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_079_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero_informed,noise_deterministic_zero_mem3_085_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_068_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_060_neutral_anything.json,10,0.04,0.12,0.0,0.0,0.2,0.0,0.0,27.0,23.0,31.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_074_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_062_neutral_anything.json,10,0.12,0.24,0.0,0.0,0.6,0.0,0.0,31.0,31.0,31.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_072_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_064_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_070_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_066_neutral_anything.json,10,0.08,0.16,0.0,0.0,0.4,0.0,0.0,29.0,29.0,29.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_061_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_069_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_063_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_065_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_073_neutral_anything.json,10,0.1,0.20493901531919198,0.0,0.0,0.5,0.0,0.0,30.0,28.0,32.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_067_neutral_anything.json,10,0.13999999999999999,0.31048349392520047,0.0,0.0,0.7,0.0,0.0,32.0,26.0,38.0
myth_game,Myth → Game,noisy_deterministic_zero,noise_deterministic_zero_mem3_071_neutral_anything.json,10,0.06,0.18,0.0,0.0,0.3,0.0,0.0,28.0,22.0,34.0
