run_idx,condition,condition_label,round,sent,returned,received,return_ratio,mean_balance
6,myth_game_directive,Myth-Game Directive,5,2.25,0.4,6.75,0.05925925925925926,26.75
6,myth_game_directive,Myth-Game Directive,6,0.6,0.0,1.7999999999999998,0.0,29.85
6,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,32.35
6,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,34.85
7,myth_game_directive,Myth-Game Directive,1,3.0,2.2,9.0,0.24444444444444446,5.5
7,myth_game_directive,Myth-Game Directive,2,2.0,2.5,6.0,0.4166666666666667,10.0
7,myth_game_directive,Myth-Game Directive,3,3.0,2.0,9.0,0.2222222222222222,15.5
7,myth_game_directive,Myth-Game Directive,4,1.8,0.0,5.4,0.0,19.8
7,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,22.3
7,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,24.8
7,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,27.3
7,myth_game_directive,Myth-Game Directive,8,2.0,0.81,6.0,0.135,31.799999999999997
8,myth_game_directive,Myth-Game Directive,1,5.0,5.0,15.0,0.3333333333333333,7.5
8,myth_game_directive,Myth-Game Directive,2,3.5,6.0,10.5,0.5714285714285714,13.5
8,myth_game_directive,Myth-Game Directive,3,4.0,4.75,12.0,0.3958333333333333,20.0
8,myth_game_directive,Myth-Game Directive,4,3.5,5.0,10.5,0.47619047619047616,26.0
8,myth_game_directive,Myth-Game Directive,5,3.0,2.97,9.0,0.33,31.5
8,myth_game_directive,Myth-Game Directive,6,3.5,3.45,10.5,0.32857142857142857,37.5
8,myth_game_directive,Myth-Game Directive,7,2.5,3.05,7.5,0.4066666666666666,42.5
8,myth_game_directive,Myth-Game Directive,8,3.5,2.09,10.5,0.19904761904761903,48.5
