run_idx,condition,condition_label,round,sent,returned,received,return_ratio,mean_balance
7,myth_control,Myth Control,1,3.0,6.0,9.0,0.6666666666666666,5.5
7,myth_control,Myth Control,2,3.0,6.0,9.0,0.6666666666666666,11.0
7,myth_control,Myth Control,3,3.0,6.0,9.0,0.6666666666666666,16.5
7,myth_control,Myth Control,4,3.0,6.0,9.0,0.6666666666666666,22.0
7,myth_control,Myth Control,5,3.0,6.0,9.0,0.6666666666666666,27.5
7,myth_control,Myth Control,6,3.0,6.0,9.0,0.6666666666666666,33.0
7,myth_control,Myth Control,7,3.0,6.0,9.0,0.6666666666666666,38.5
7,myth_control,Myth Control,8,3.0,6.0,9.0,0.6666666666666666,44.0
7,myth_control,Myth Control,9,3.0,6.0,9.0,0.6666666666666666,49.5
7,myth_control,Myth Control,10,3.0,6.0,9.0,0.6666666666666666,55.0
8,myth_control,Myth Control,1,4.0,6.0,12.0,0.5,6.5
8,myth_control,Myth Control,2,4.0,6.0,12.0,0.5,13.0
8,myth_control,Myth Control,3,4.0,6.0,12.0,0.5,19.5
8,myth_control,Myth Control,4,4.0,6.0,12.0,0.5,26.0
8,myth_control,Myth Control,5,4.0,6.0,12.0,0.5,32.5
8,myth_control,Myth Control,6,4.0,6.0,12.0,0.5,39.0
8,myth_control,Myth Control,7,4.0,6.0,12.0,0.5,45.5
8,myth_control,Myth Control,8,4.0,6.0,12.0,0.5,52.0
8,myth_control,Myth Control,9,4.0,6.0,12.0,0.5,58.5
8,myth_control,Myth Control,10,4.0,6.0,12.0,0.5,65.0
9,myth_control,Myth Control,1,3.0,4.5,9.0,0.5,5.5
9,myth_control,Myth Control,2,3.0,4.5,9.0,0.5,11.0
9,myth_control,Myth Control,3,3.0,4.5,9.0,0.5,16.5
9,myth_control,Myth Control,4,3.0,4.5,9.0,0.5,22.0
9,myth_control,Myth Control,5,3.0,4.5,9.0,0.5,27.5
9,myth_control,Myth Control,6,3.0,4.5,9.0,0.5,33.0
9,myth_control,Myth Control,7,3.0,4.5,9.0,0.5,38.5
9,myth_control,Myth Control,8,3.0,4.5,9.0,0.5,44.0
9,myth_control,Myth Control,9,3.0,4.5,9.0,0.5,49.5
9,myth_control,Myth Control,10,3.0,4.5,9.0,0.5,55.0
10,myth_game_directive,Myth-Game Directive,1,3.0,5.0,9.0,0.5555555555555556,5.5
10,myth_game_directive,Myth-Game Directive,2,4.0,7.0,12.0,0.5833333333333334,12.0
10,myth_game_directive,Myth-Game Directive,3,5.0,10.0,15.0,0.6666666666666666,19.5
10,myth_game_directive,Myth-Game Directive,4,5.0,10.0,15.0,0.6666666666666666,27.0
10,myth_game_directive,Myth-Game Directive,5,5.0,10.0,15.0,0.6666666666666666,34.5
10,myth_game_directive,Myth-Game Directive,6,5.0,10.0,15.0,0.6666666666666666,42.0
10,myth_game_directive,Myth-Game Directive,7,5.0,10.0,15.0,0.6666666666666666,49.5
10,myth_game_directive,Myth-Game Directive,8,5.0,10.0,15.0,0.6666666666666666,57.0
10,myth_game_directive,Myth-Game Directive,9,5.0,10.0,15.0,0.6666666666666666,64.5
10,myth_game_directive,Myth-Game Directive,10,5.0,10.0,15.0,0.6666666666666666,72.0
11,myth_game_directive,Myth-Game Directive,1,3.0,4.5,9.0,0.5,5.5
11,myth_game_directive,Myth-Game Directive,2,3.0,4.5,9.0,0.5,11.0
11,myth_game_directive,Myth-Game Directive,3,3.0,4.5,9.0,0.5,16.5
11,myth_game_directive,Myth-Game Directive,4,3.0,4.5,9.0,0.5,22.0
11,myth_game_directive,Myth-Game Directive,5,3.0,4.5,9.0,0.5,27.5
11,myth_game_directive,Myth-Game Directive,6,3.0,4.5,9.0,0.5,33.0
11,myth_game_directive,Myth-Game Directive,7,3.0,4.5,9.0,0.5,38.5
11,myth_game_directive,Myth-Game Directive,8,3.0,4.5,9.0,0.5,44.0
11,myth_game_directive,Myth-Game Directive,9,3.0,4.5,9.0,0.5,49.5
11,myth_game_directive,Myth-Game Directive,10,3.0,4.5,9.0,0.5,55.0
12,myth_game_directive,Myth-Game Directive,1,4.0,6.0,12.0,0.5,6.5
12,myth_game_directive,Myth-Game Directive,2,4.0,6.0,12.0,0.5,13.0
12,myth_game_directive,Myth-Game Directive,3,4.0,6.0,12.0,0.5,19.5
12,myth_game_directive,Myth-Game Directive,4,4.0,6.0,12.0,0.5,26.0
12,myth_game_directive,Myth-Game Directive,5,4.0,6.0,12.0,0.5,32.5
12,myth_game_directive,Myth-Game Directive,6,4.0,6.0,12.0,0.5,39.0
12,myth_game_directive,Myth-Game Directive,7,4.0,6.0,12.0,0.5,45.5
12,myth_game_directive,Myth-Game Directive,8,4.0,6.0,12.0,0.5,52.0
12,myth_game_directive,Myth-Game Directive,9,4.0,6.0,12.0,0.5,58.5
12,myth_game_directive,Myth-Game Directive,10,4.0,6.0,12.0,0.5,65.0
13,myth_game_directive,Myth-Game Directive,1,3.0,4.5,9.0,0.5,5.5
13,myth_game_directive,Myth-Game Directive,2,3.0,4.5,9.0,0.5,11.0
13,myth_game_directive,Myth-Game Directive,3,3.0,4.5,9.0,0.5,16.5
13,myth_game_directive,Myth-Game Directive,4,3.0,4.5,9.0,0.5,22.0
13,myth_game_directive,Myth-Game Directive,5,3.0,4.5,9.0,0.5,27.5
13,myth_game_directive,Myth-Game Directive,6,3.0,4.5,9.0,0.5,33.0
13,myth_game_directive,Myth-Game Directive,7,3.0,4.5,9.0,0.5,38.5
13,myth_game_directive,Myth-Game Directive,8,3.0,4.5,9.0,0.5,44.0
13,myth_game_directive,Myth-Game Directive,9,3.0,4.5,9.0,0.5,49.5
13,myth_game_directive,Myth-Game Directive,10,3.0,4.5,9.0,0.5,55.0
14,myth_game_directive,Myth-Game Directive,1,3.0,4.5,9.0,0.5,5.5
14,myth_game_directive,Myth-Game Directive,2,3.0,5.0,9.0,0.5555555555555556,11.0
14,myth_game_directive,Myth-Game Directive,3,3.0,5.0,9.0,0.5555555555555556,16.5
14,myth_game_directive,Myth-Game Directive,4,3.0,5.0,9.0,0.5555555555555556,22.0
14,myth_game_directive,Myth-Game Directive,5,3.0,5.0,9.0,0.5555555555555556,27.5
14,myth_game_directive,Myth-Game Directive,6,3.0,5.0,9.0,0.5555555555555556,33.0
14,myth_game_directive,Myth-Game Directive,7,3.0,5.0,9.0,0.5555555555555556,38.5
14,myth_game_directive,Myth-Game Directive,8,3.0,5.0,9.0,0.5555555555555556,44.0
14,myth_game_directive,Myth-Game Directive,9,3.0,5.0,9.0,0.5555555555555556,49.5
14,myth_game_directive,Myth-Game Directive,10,3.0,5.0,9.0,0.5555555555555556,55.0
15,myth_game_normative,Normative Directive,1,5.0,8.0,15.0,0.5333333333333333,7.5
15,myth_game_normative,Normative Directive,2,5.0,8.0,15.0,0.5333333333333333,15.0
15,myth_game_normative,Normative Directive,3,5.0,8.0,15.0,0.5333333333333333,22.5
15,myth_game_normative,Normative Directive,4,5.0,8.0,15.0,0.5333333333333333,30.0
15,myth_game_normative,Normative Directive,5,5.0,8.0,15.0,0.5333333333333333,37.5
15,myth_game_normative,Normative Directive,6,5.0,8.0,15.0,0.5333333333333333,45.0
15,myth_game_normative,Normative Directive,7,5.0,8.0,15.0,0.5333333333333333,52.5
15,myth_game_normative,Normative Directive,8,5.0,8.0,15.0,0.5333333333333333,60.0
15,myth_game_normative,Normative Directive,9,5.0,8.0,15.0,0.5333333333333333,67.5
15,myth_game_normative,Normative Directive,10,5.0,8.0,15.0,0.5333333333333333,75.0
16,myth_game_normative,Normative Directive,1,5.0,10.0,15.0,0.6666666666666666,7.5
16,myth_game_normative,Normative Directive,2,5.0,10.0,15.0,0.6666666666666666,15.0
16,myth_game_normative,Normative Directive,3,5.0,10.0,15.0,0.6666666666666666,22.5
16,myth_game_normative,Normative Directive,4,5.0,10.0,15.0,0.6666666666666666,30.0
16,myth_game_normative,Normative Directive,5,5.0,10.0,15.0,0.6666666666666666,37.5
16,myth_game_normative,Normative Directive,6,5.0,10.0,15.0,0.6666666666666666,45.0
16,myth_game_normative,Normative Directive,7,5.0,10.0,15.0,0.6666666666666666,52.5
16,myth_game_normative,Normative Directive,8,5.0,10.0,15.0,0.6666666666666666,60.0
16,myth_game_normative,Normative Directive,9,5.0,10.0,15.0,0.6666666666666666,67.5
16,myth_game_normative,Normative Directive,10,5.0,10.0,15.0,0.6666666666666666,75.0
17,myth_game_normative,Normative Directive,1,5.0,10.0,15.0,0.6666666666666666,7.5
17,myth_game_normative,Normative Directive,2,5.0,10.0,15.0,0.6666666666666666,15.0
17,myth_game_normative,Normative Directive,3,5.0,10.0,15.0,0.6666666666666666,22.5
17,myth_game_normative,Normative Directive,4,5.0,10.0,15.0,0.6666666666666666,30.0
17,myth_game_normative,Normative Directive,5,5.0,10.0,15.0,0.6666666666666666,37.5
17,myth_game_normative,Normative Directive,6,5.0,10.0,15.0,0.6666666666666666,45.0
17,myth_game_normative,Normative Directive,7,5.0,10.0,15.0,0.6666666666666666,52.5
17,myth_game_normative,Normative Directive,8,5.0,10.0,15.0,0.6666666666666666,60.0
17,myth_game_normative,Normative Directive,9,5.0,10.0,15.0,0.6666666666666666,67.5
17,myth_game_normative,Normative Directive,10,5.0,10.0,15.0,0.6666666666666666,75.0
18,myth_game_normative,Normative Directive,1,5.0,7.5,15.0,0.5,7.5
18,myth_game_normative,Normative Directive,2,5.0,7.5,15.0,0.5,15.0
18,myth_game_normative,Normative Directive,3,5.0,7.5,15.0,0.5,22.5
18,myth_game_normative,Normative Directive,4,5.0,7.5,15.0,0.5,30.0
18,myth_game_normative,Normative Directive,5,5.0,7.5,15.0,0.5,37.5
18,myth_game_normative,Normative Directive,6,5.0,7.5,15.0,0.5,45.0
18,myth_game_normative,Normative Directive,7,5.0,7.5,15.0,0.5,52.5
18,myth_game_normative,Normative Directive,8,5.0,7.5,15.0,0.5,60.0
18,myth_game_normative,Normative Directive,9,5.0,7.5,15.0,0.5,67.5
18,myth_game_normative,Normative Directive,10,5.0,7.5,15.0,0.5,75.0
19,myth_game_normative,Normative Directive,1,3.0,6.0,9.0,0.6666666666666666,5.5
19,myth_game_normative,Normative Directive,2,3.0,6.0,9.0,0.6666666666666666,11.0
19,myth_game_normative,Normative Directive,3,3.0,6.0,9.0,0.6666666666666666,16.5
19,myth_game_normative,Normative Directive,4,3.0,6.0,9.0,0.6666666666666666,22.0
19,myth_game_normative,Normative Directive,5,3.0,6.0,9.0,0.6666666666666666,27.5
19,myth_game_normative,Normative Directive,6,3.0,6.0,9.0,0.6666666666666666,33.0
19,myth_game_normative,Normative Directive,7,3.0,6.0,9.0,0.6666666666666666,38.5
19,myth_game_normative,Normative Directive,8,3.0,6.0,9.0,0.6666666666666666,44.0
19,myth_game_normative,Normative Directive,9,3.0,6.0,9.0,0.6666666666666666,49.5
19,myth_game_normative,Normative Directive,10,3.0,6.0,9.0,0.6666666666666666,55.0
