run_idx,condition,condition_label,round,sent,returned,received,return_ratio,mean_balance
5,myth_game_directive,Myth-Game Directive,2,4.5,0.0,13.5,0.0,14.5
5,myth_game_directive,Myth-Game Directive,3,3.0,0.0,9.0,0.0,20.0
5,myth_game_directive,Myth-Game Directive,4,2.0,0.0,6.0,0.0,24.5
5,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,27.0
5,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,29.5
5,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,32.0
5,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,34.5
5,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,37.0
5,myth_game_directive,Myth-Game Directive,10,1.0,0.0,3.0,0.0,40.5
6,myth_game_directive,Myth-Game Directive,1,5.0,5.75,15.0,0.38333333333333336,7.5
6,myth_game_directive,Myth-Game Directive,2,4.0,0.0,12.0,0.0,14.0
6,myth_game_directive,Myth-Game Directive,3,3.0,0.0,9.0,0.0,19.5
6,myth_game_directive,Myth-Game Directive,4,0.0,0.0,0.0,,22.0
6,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,24.5
6,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,27.0
6,myth_game_directive,Myth-Game Directive,7,3.0,0.0,9.0,0.0,32.5
6,myth_game_directive,Myth-Game Directive,8,2.0,0.0,6.0,0.0,37.0
6,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,39.5
6,myth_game_directive,Myth-Game Directive,10,3.0,0.0,9.0,0.0,45.0
7,myth_game_directive,Myth-Game Directive,1,3.0,1.62,9.0,0.18000000000000002,5.5
7,myth_game_directive,Myth-Game Directive,2,2.5,0.0,7.5,0.0,10.5
7,myth_game_directive,Myth-Game Directive,3,3.0,0.0,9.0,0.0,16.0
7,myth_game_directive,Myth-Game Directive,4,0.0,0.0,0.0,,18.5
7,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,21.0
7,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,23.5
7,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,26.0
7,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,28.5
7,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,31.0
7,myth_game_directive,Myth-Game Directive,10,0.0,0.0,0.0,,33.5
8,myth_game_directive,Myth-Game Directive,1,3.0,3.0,9.0,0.3333333333333333,5.5
8,myth_game_directive,Myth-Game Directive,2,3.0,0.0,9.0,0.0,11.0
8,myth_game_directive,Myth-Game Directive,3,0.0,0.0,0.0,,13.5
8,myth_game_directive,Myth-Game Directive,4,1.0,0.0,3.0,0.0,17.0
8,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,19.5
8,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,22.0
8,myth_game_directive,Myth-Game Directive,7,2.0,0.0,6.0,0.0,26.5
8,myth_game_directive,Myth-Game Directive,8,2.0,0.0,6.0,0.0,31.0
8,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,33.5
8,myth_game_directive,Myth-Game Directive,10,0.0,0.0,0.0,,36.0
9,myth_game_directive,Myth-Game Directive,1,5.0,5.5,15.0,0.36666666666666664,7.5
9,myth_game_directive,Myth-Game Directive,2,4.0,0.0,12.0,0.0,14.0
9,myth_game_directive,Myth-Game Directive,3,3.0,0.0,9.0,0.0,19.5
9,myth_game_directive,Myth-Game Directive,4,0.0,0.0,0.0,,22.0
9,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,24.5
9,myth_game_directive,Myth-Game Directive,6,3.0,0.0,9.0,0.0,30.0
9,myth_game_directive,Myth-Game Directive,7,2.0,0.0,6.0,0.0,34.5
9,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,37.0
9,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,39.5
9,myth_game_directive,Myth-Game Directive,10,3.0,0.0,9.0,0.0,45.0
10,myth_game_normative,Normative Directive,1,5.0,4.0,15.0,0.26666666666666666,7.5
10,myth_game_normative,Normative Directive,2,3.0,0.0,9.0,0.0,13.0
10,myth_game_normative,Normative Directive,3,0.0,0.0,0.0,,15.5
10,myth_game_normative,Normative Directive,4,0.0,0.0,0.0,,18.0
10,myth_game_normative,Normative Directive,5,3.0,0.0,9.0,0.0,23.5
10,myth_game_normative,Normative Directive,6,3.0,0.0,9.0,0.0,29.0
10,myth_game_normative,Normative Directive,7,0.0,0.0,0.0,,31.5
10,myth_game_normative,Normative Directive,8,0.0,0.0,0.0,,34.0
10,myth_game_normative,Normative Directive,9,2.0,0.0,6.0,0.0,38.5
10,myth_game_normative,Normative Directive,10,2.0,0.0,6.0,0.0,43.0
11,myth_game_normative,Normative Directive,1,4.0,3.5,12.0,0.2916666666666667,6.5
11,myth_game_normative,Normative Directive,2,3.5,0.0,10.5,0.0,12.5
11,myth_game_normative,Normative Directive,3,0.0,0.0,0.0,,15.0
11,myth_game_normative,Normative Directive,4,0.0,0.0,0.0,,17.5
11,myth_game_normative,Normative Directive,5,2.0,0.0,6.0,0.0,22.0
11,myth_game_normative,Normative Directive,6,2.0,0.0,6.0,0.0,26.5
11,myth_game_normative,Normative Directive,7,0.0,0.0,0.0,,29.0
11,myth_game_normative,Normative Directive,8,0.0,0.0,0.0,,31.5
11,myth_game_normative,Normative Directive,9,1.0,0.0,3.0,0.0,35.0
11,myth_game_normative,Normative Directive,10,0.0,0.0,0.0,,37.5
12,myth_game_normative,Normative Directive,1,5.0,5.75,15.0,0.38333333333333336,7.5
12,myth_game_normative,Normative Directive,2,4.0,0.0,12.0,0.0,14.0
12,myth_game_normative,Normative Directive,3,1.0,0.0,3.0,0.0,17.5
12,myth_game_normative,Normative Directive,4,0.0,0.0,0.0,,20.0
12,myth_game_normative,Normative Directive,5,0.0,0.0,0.0,,22.5
12,myth_game_normative,Normative Directive,6,0.0,0.0,0.0,,25.0
12,myth_game_normative,Normative Directive,7,2.0,0.0,6.0,0.0,29.5
12,myth_game_normative,Normative Directive,8,0.0,0.0,0.0,,32.0
12,myth_game_normative,Normative Directive,9,0.0,0.0,0.0,,34.5
12,myth_game_normative,Normative Directive,10,0.0,0.0,0.0,,37.0
13,myth_game_normative,Normative Directive,1,5.0,5.18,15.0,0.3453333333333333,7.5
13,myth_game_normative,Normative Directive,2,3.5,0.0,10.5,0.0,13.5
13,myth_game_normative,Normative Directive,3,0.0,0.0,0.0,,16.0
13,myth_game_normative,Normative Directive,4,0.0,0.0,0.0,,18.5
13,myth_game_normative,Normative Directive,5,3.0,0.0,9.0,0.0,24.0
13,myth_game_normative,Normative Directive,6,3.0,0.0,9.0,0.0,29.5
13,myth_game_normative,Normative Directive,7,0.0,0.0,0.0,,32.0
13,myth_game_normative,Normative Directive,8,0.0,0.0,0.0,,34.5
13,myth_game_normative,Normative Directive,9,0.0,0.0,0.0,,37.0
13,myth_game_normative,Normative Directive,10,0.0,0.0,0.0,,39.5
14,myth_game_normative,Normative Directive,1,5.0,7.5,15.0,0.5,7.5
14,myth_game_normative,Normative Directive,2,4.4,0.0,13.200000000000001,0.0,14.400000000000002
14,myth_game_normative,Normative Directive,3,3.0,0.0,9.0,0.0,19.900000000000002
14,myth_game_normative,Normative Directive,4,0.0,0.0,0.0,,22.400000000000002
14,myth_game_normative,Normative Directive,5,0.0,0.0,0.0,,24.900000000000002
14,myth_game_normative,Normative Directive,6,0.0,0.0,0.0,,27.400000000000002
14,myth_game_normative,Normative Directive,7,0.0,0.0,0.0,,29.900000000000002
14,myth_game_normative,Normative Directive,8,0.0,0.0,0.0,,32.400000000000006
14,myth_game_normative,Normative Directive,9,0.0,0.0,0.0,,34.900000000000006
14,myth_game_normative,Normative Directive,10,0.0,0.0,0.0,,37.400000000000006
