myth_topic,myth_topic_label,condition,filename,num_rounds,mean_trust_ratio,std_trust_ratio,mean_return_ratio,std_return_ratio,mean_sent,mean_returned,cooperation_stability,final_cumulative_balance,final_agent_1_balance,final_agent_2_balance
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_7.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_6.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_3.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_2.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_10.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_5.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_9.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_8.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,myth_game,10runs_model_comparison_013_neutral_trickster_betrayal_and_price_4.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_9.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_5.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_4.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_8.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_3.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_2.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_10.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_7.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price_6.json,15,1.0,0.0,0.5,0.0,5.0,7.5,0.0,112.5,112.5,112.5
trickster_myth_topic,Trickster Myth Topic,game_myth,10runs_model_comparison_011_neutral_trickster_betrayal_and_price.json,15,1.0,0.0,0.6666666666666665,1.1102230246251565e-16,5.0,10.0,1.1102230246251565e-16,112.5,115.0,110.0
