artifact,path
trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_002_neutral_rep02_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_002_neutral_rep02_2/trajectory_1_numerical.png
trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_003_neutral_rep03/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_003_neutral_rep03/trajectory_1_numerical.png
trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_003_neutral_rep03_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_003_neutral_rep03_2/trajectory_1_numerical.png
trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_004_neutral_rep04/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_004_neutral_rep04/trajectory_1_numerical.png
trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_004_neutral_rep04_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/game_only/myth_causal_neutral_directive_claude_r10_n5_004_neutral_rep04_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_005_neutral_rep00_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_005_neutral_rep00_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_005_neutral_rep00_myth_control_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_005_neutral_rep00_myth_control_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_006_neutral_rep01_myth_control_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_007_neutral_rep02_myth_control_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_008_neutral_rep03_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_008_neutral_rep03_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_008_neutral_rep03_myth_control_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_008_neutral_rep03_myth_control_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_control/myth_causal_neutral_directive_claude_r10_n5_009_neutral_rep04_myth_control_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_010_neutral_rep00_myth_game_directive_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_011_neutral_rep01_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_011_neutral_rep01_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_011_neutral_rep01_myth_game_directive_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_011_neutral_rep01_myth_game_directive_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_012_neutral_rep02_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_012_neutral_rep02_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_012_neutral_rep02_myth_game_directive_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_012_neutral_rep02_myth_game_directive_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_013_neutral_rep03_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_013_neutral_rep03_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_013_neutral_rep03_myth_game_directive_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_013_neutral_rep03_myth_game_directive_anything_2/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_014_neutral_rep04_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_014_neutral_rep04_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_014_neutral_rep04_myth_game_directive_anything_2/trajectory_1_numerical.png,data/plots/myth_causal_neutral_directive_claude_r10_n10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_neutral_directive_claude_r10_n5_014_neutral_rep04_myth_game_directive_anything_2/trajectory_1_numerical.png
