run_idx,condition,condition_label,round,sent,returned,received,return_ratio,mean_balance
9,myth_game_directive,Myth-Game Directive,10,4.0,8.0,12.0,0.6666666666666666,65.0
10,myth_game_normative,Normative Directive,1,5.0,10.0,15.0,0.6666666666666666,7.5
10,myth_game_normative,Normative Directive,2,5.0,10.0,15.0,0.6666666666666666,15.0
10,myth_game_normative,Normative Directive,3,5.0,10.0,15.0,0.6666666666666666,22.5
10,myth_game_normative,Normative Directive,4,5.0,10.0,15.0,0.6666666666666666,30.0
10,myth_game_normative,Normative Directive,5,5.0,10.0,15.0,0.6666666666666666,37.5
10,myth_game_normative,Normative Directive,6,5.0,10.0,15.0,0.6666666666666666,45.0
10,myth_game_normative,Normative Directive,7,5.0,10.0,15.0,0.6666666666666666,52.5
10,myth_game_normative,Normative Directive,8,5.0,10.0,15.0,0.6666666666666666,60.0
10,myth_game_normative,Normative Directive,9,5.0,10.0,15.0,0.6666666666666666,67.5
10,myth_game_normative,Normative Directive,10,5.0,10.0,15.0,0.6666666666666666,75.0
11,myth_game_normative,Normative Directive,1,5.0,10.0,15.0,0.6666666666666666,7.5
11,myth_game_normative,Normative Directive,2,5.0,10.0,15.0,0.6666666666666666,15.0
11,myth_game_normative,Normative Directive,3,5.0,10.0,15.0,0.6666666666666666,22.5
11,myth_game_normative,Normative Directive,4,5.0,10.0,15.0,0.6666666666666666,30.0
11,myth_game_normative,Normative Directive,5,5.0,10.0,15.0,0.6666666666666666,37.5
11,myth_game_normative,Normative Directive,6,5.0,10.0,15.0,0.6666666666666666,45.0
11,myth_game_normative,Normative Directive,7,5.0,10.0,15.0,0.6666666666666666,52.5
11,myth_game_normative,Normative Directive,8,5.0,10.0,15.0,0.6666666666666666,60.0
11,myth_game_normative,Normative Directive,9,5.0,10.0,15.0,0.6666666666666666,67.5
11,myth_game_normative,Normative Directive,10,5.0,10.0,15.0,0.6666666666666666,75.0
12,myth_game_normative,Normative Directive,1,4.0,8.0,12.0,0.6666666666666666,6.5
12,myth_game_normative,Normative Directive,2,4.0,8.0,12.0,0.6666666666666666,13.0
12,myth_game_normative,Normative Directive,3,4.0,8.0,12.0,0.6666666666666666,19.5
12,myth_game_normative,Normative Directive,4,4.0,8.0,12.0,0.6666666666666666,26.0
12,myth_game_normative,Normative Directive,5,4.0,8.0,12.0,0.6666666666666666,32.5
12,myth_game_normative,Normative Directive,6,4.0,8.0,12.0,0.6666666666666666,39.0
12,myth_game_normative,Normative Directive,7,4.0,8.0,12.0,0.6666666666666666,45.5
12,myth_game_normative,Normative Directive,8,4.0,8.0,12.0,0.6666666666666666,52.0
12,myth_game_normative,Normative Directive,9,4.0,8.0,12.0,0.6666666666666666,58.5
12,myth_game_normative,Normative Directive,10,4.0,8.0,12.0,0.6666666666666666,65.0
13,myth_game_normative,Normative Directive,1,3.0,5.0,9.0,0.5555555555555556,5.5
13,myth_game_normative,Normative Directive,2,3.0,5.0,9.0,0.5555555555555556,11.0
13,myth_game_normative,Normative Directive,3,3.0,5.0,9.0,0.5555555555555556,16.5
13,myth_game_normative,Normative Directive,4,3.0,5.0,9.0,0.5555555555555556,22.0
13,myth_game_normative,Normative Directive,5,3.0,5.0,9.0,0.5555555555555556,27.5
13,myth_game_normative,Normative Directive,6,3.0,5.0,9.0,0.5555555555555556,33.0
13,myth_game_normative,Normative Directive,7,3.0,5.0,9.0,0.5555555555555556,38.5
13,myth_game_normative,Normative Directive,8,3.0,5.0,9.0,0.5555555555555556,44.0
13,myth_game_normative,Normative Directive,9,3.0,5.0,9.0,0.5555555555555556,49.5
13,myth_game_normative,Normative Directive,10,3.0,5.0,9.0,0.5555555555555556,55.0
14,myth_game_normative,Normative Directive,1,2.5,3.5,7.5,0.4666666666666667,5.0
14,myth_game_normative,Normative Directive,2,3.5,5.0,10.5,0.47619047619047616,11.0
14,myth_game_normative,Normative Directive,3,4.0,6.5,12.0,0.5416666666666666,17.5
14,myth_game_normative,Normative Directive,4,4.5,7.5,13.5,0.5555555555555556,24.5
14,myth_game_normative,Normative Directive,5,5.0,10.0,15.0,0.6666666666666666,32.0
14,myth_game_normative,Normative Directive,6,5.0,11.0,15.0,0.7333333333333333,39.5
14,myth_game_normative,Normative Directive,7,5.0,12.0,15.0,0.8,47.0
14,myth_game_normative,Normative Directive,8,5.0,13.0,15.0,0.8666666666666667,54.5
14,myth_game_normative,Normative Directive,9,5.0,14.0,15.0,0.9333333333333333,62.0
14,myth_game_normative,Normative Directive,10,5.0,15.0,15.0,1.0,69.5
