artifact,path
trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_005_neutral_rep05/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_005_neutral_rep05/trajectory_1_numerical.png
trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_006_neutral_rep06/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_006_neutral_rep06/trajectory_1_numerical.png
trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_007_neutral_rep07/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_007_neutral_rep07/trajectory_1_numerical.png
trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_008_neutral_rep08/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_008_neutral_rep08/trajectory_1_numerical.png
trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_009_neutral_rep09/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/game_only/myth_causal_noise_negative2_informed_claude_r10_009_neutral_rep09/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_010_neutral_rep00_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_010_neutral_rep00_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_011_neutral_rep01_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_011_neutral_rep01_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_012_neutral_rep02_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_012_neutral_rep02_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_013_neutral_rep03_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_013_neutral_rep03_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_014_neutral_rep04_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_014_neutral_rep04_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_015_neutral_rep05_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_015_neutral_rep05_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_016_neutral_rep06_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_016_neutral_rep06_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_017_neutral_rep07_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_017_neutral_rep07_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_018_neutral_rep08_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_018_neutral_rep08_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_019_neutral_rep09_myth_control_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_control/myth_causal_noise_negative2_informed_claude_r10_019_neutral_rep09_myth_control_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_020_neutral_rep00_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_020_neutral_rep00_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_021_neutral_rep01_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_021_neutral_rep01_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_022_neutral_rep02_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_022_neutral_rep02_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_023_neutral_rep03_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_023_neutral_rep03_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_024_neutral_rep04_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_024_neutral_rep04_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_025_neutral_rep05_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_025_neutral_rep05_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_026_neutral_rep06_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_026_neutral_rep06_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_027_neutral_rep07_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_027_neutral_rep07_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_028_neutral_rep08_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_028_neutral_rep08_myth_game_directive_anything/trajectory_1_numerical.png
trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_029_neutral_rep09_myth_game_directive_anything/trajectory_1_numerical.png,data/plots/myth_causal_noise_negative2_informed_claude_r10_combined/trajectory_plotting_individual/myth_game_directive/myth_causal_noise_negative2_informed_claude_r10_029_neutral_rep09_myth_game_directive_anything/trajectory_1_numerical.png
