run_idx,condition,condition_label,round,sent,returned,received,return_ratio,mean_balance
12,myth_game_directive,Myth-Game Directive,8,5.0,12.0,15.0,0.8,57.0
13,myth_game_directive,Myth-Game Directive,1,3.0,6.0,9.0,0.6666666666666666,5.5
13,myth_game_directive,Myth-Game Directive,2,3.0,6.0,9.0,0.6666666666666666,11.0
13,myth_game_directive,Myth-Game Directive,3,3.0,6.0,9.0,0.6666666666666666,16.5
13,myth_game_directive,Myth-Game Directive,4,3.0,6.0,9.0,0.6666666666666666,22.0
13,myth_game_directive,Myth-Game Directive,5,3.0,6.0,9.0,0.6666666666666666,27.5
13,myth_game_directive,Myth-Game Directive,6,3.0,6.0,9.0,0.6666666666666666,33.0
13,myth_game_directive,Myth-Game Directive,7,3.0,6.0,9.0,0.6666666666666666,38.5
13,myth_game_directive,Myth-Game Directive,8,3.0,6.0,9.0,0.6666666666666666,44.0
14,myth_game_directive,Myth-Game Directive,1,4.0,7.0,12.0,0.5833333333333334,6.5
14,myth_game_directive,Myth-Game Directive,2,4.0,7.0,12.0,0.5833333333333334,13.0
14,myth_game_directive,Myth-Game Directive,3,4.0,7.0,12.0,0.5833333333333334,19.5
14,myth_game_directive,Myth-Game Directive,4,4.0,7.0,12.0,0.5833333333333334,26.0
14,myth_game_directive,Myth-Game Directive,5,4.0,7.0,12.0,0.5833333333333334,32.5
14,myth_game_directive,Myth-Game Directive,6,4.0,7.0,12.0,0.5833333333333334,39.0
14,myth_game_directive,Myth-Game Directive,7,4.0,7.0,12.0,0.5833333333333334,45.5
14,myth_game_directive,Myth-Game Directive,8,4.0,7.0,12.0,0.5833333333333334,52.0
15,game_only,Game Only,1,4.0,7.0,12.0,0.5833333333333334,6.5
15,game_only,Game Only,2,4.0,7.0,12.0,0.5833333333333334,13.0
15,game_only,Game Only,3,4.0,7.0,12.0,0.5833333333333334,19.5
15,game_only,Game Only,4,4.0,7.0,12.0,0.5833333333333334,26.0
15,game_only,Game Only,5,4.0,7.0,12.0,0.5833333333333334,32.5
15,game_only,Game Only,6,4.0,7.0,12.0,0.5833333333333334,39.0
15,game_only,Game Only,7,4.0,7.0,12.0,0.5833333333333334,45.5
15,game_only,Game Only,8,4.0,7.0,12.0,0.5833333333333334,52.0
16,game_only,Game Only,1,3.0,5.0,9.0,0.5555555555555556,5.5
16,game_only,Game Only,2,3.0,5.0,9.0,0.5555555555555556,11.0
16,game_only,Game Only,3,3.0,5.0,9.0,0.5555555555555556,16.5
16,game_only,Game Only,4,3.0,5.0,9.0,0.5555555555555556,22.0
16,game_only,Game Only,5,3.0,5.0,9.0,0.5555555555555556,27.5
16,game_only,Game Only,6,3.0,5.0,9.0,0.5555555555555556,33.0
16,game_only,Game Only,7,3.0,5.0,9.0,0.5555555555555556,38.5
16,game_only,Game Only,8,3.0,5.0,9.0,0.5555555555555556,44.0
17,game_only,Game Only,1,3.0,4.5,9.0,0.5,5.5
17,game_only,Game Only,2,3.0,4.5,9.0,0.5,11.0
17,game_only,Game Only,3,3.0,4.5,9.0,0.5,16.5
17,game_only,Game Only,4,3.0,4.5,9.0,0.5,22.0
17,game_only,Game Only,5,3.0,4.5,9.0,0.5,27.5
17,game_only,Game Only,6,3.0,4.5,9.0,0.5,33.0
17,game_only,Game Only,7,3.0,4.5,9.0,0.5,38.5
17,game_only,Game Only,8,3.0,4.5,9.0,0.5,44.0
18,game_only,Game Only,1,3.0,4.5,9.0,0.5,5.5
18,game_only,Game Only,2,3.0,4.5,9.0,0.5,11.0
18,game_only,Game Only,3,3.0,4.5,9.0,0.5,16.5
18,game_only,Game Only,4,3.0,4.5,9.0,0.5,22.0
18,game_only,Game Only,5,3.0,4.5,9.0,0.5,27.5
18,game_only,Game Only,6,3.0,4.5,9.0,0.5,33.0
18,game_only,Game Only,7,3.0,4.5,9.0,0.5,38.5
18,game_only,Game Only,8,3.0,4.5,9.0,0.5,44.0
19,game_only,Game Only,1,3.0,4.5,9.0,0.5,5.5
19,game_only,Game Only,2,3.0,5.0,9.0,0.5555555555555556,11.0
19,game_only,Game Only,3,4.0,7.0,12.0,0.5833333333333334,17.5
19,game_only,Game Only,4,4.0,7.5,12.0,0.625,24.0
19,game_only,Game Only,5,5.0,10.0,15.0,0.6666666666666666,31.5
19,game_only,Game Only,6,5.0,10.5,15.0,0.7,39.0
19,game_only,Game Only,7,5.0,11.0,15.0,0.7333333333333333,46.5
19,game_only,Game Only,8,5.0,11.25,15.0,0.75,54.0
20,myth_control,Myth Control,1,4.0,6.0,12.0,0.5,6.5
20,myth_control,Myth Control,2,4.0,6.0,12.0,0.5,13.0
20,myth_control,Myth Control,3,4.0,6.0,12.0,0.5,19.5
20,myth_control,Myth Control,4,4.0,6.0,12.0,0.5,26.0
20,myth_control,Myth Control,5,4.0,6.0,12.0,0.5,32.5
20,myth_control,Myth Control,6,4.0,6.0,12.0,0.5,39.0
20,myth_control,Myth Control,7,4.0,6.0,12.0,0.5,45.5
20,myth_control,Myth Control,8,4.0,6.0,12.0,0.5,52.0
21,myth_control,Myth Control,1,3.0,5.0,9.0,0.5555555555555556,5.5
21,myth_control,Myth Control,2,3.0,5.0,9.0,0.5555555555555556,11.0
21,myth_control,Myth Control,3,3.0,5.0,9.0,0.5555555555555556,16.5
21,myth_control,Myth Control,4,3.0,5.0,9.0,0.5555555555555556,22.0
21,myth_control,Myth Control,5,3.0,5.0,9.0,0.5555555555555556,27.5
21,myth_control,Myth Control,6,3.0,5.0,9.0,0.5555555555555556,33.0
21,myth_control,Myth Control,7,3.0,5.0,9.0,0.5555555555555556,38.5
21,myth_control,Myth Control,8,3.0,5.0,9.0,0.5555555555555556,44.0
22,myth_control,Myth Control,1,3.0,5.0,9.0,0.5555555555555556,5.5
22,myth_control,Myth Control,2,3.0,5.0,9.0,0.5555555555555556,11.0
22,myth_control,Myth Control,3,3.0,5.0,9.0,0.5555555555555556,16.5
22,myth_control,Myth Control,4,3.0,5.0,9.0,0.5555555555555556,22.0
22,myth_control,Myth Control,5,3.0,5.0,9.0,0.5555555555555556,27.5
22,myth_control,Myth Control,6,3.0,5.0,9.0,0.5555555555555556,33.0
22,myth_control,Myth Control,7,3.0,5.0,9.0,0.5555555555555556,38.5
22,myth_control,Myth Control,8,3.0,5.0,9.0,0.5555555555555556,44.0
23,myth_control,Myth Control,1,3.0,5.0,9.0,0.5555555555555556,5.5
23,myth_control,Myth Control,2,3.0,5.0,9.0,0.5555555555555556,11.0
23,myth_control,Myth Control,3,3.0,5.0,9.0,0.5555555555555556,16.5
23,myth_control,Myth Control,4,3.0,5.0,9.0,0.5555555555555556,22.0
23,myth_control,Myth Control,5,3.0,5.0,9.0,0.5555555555555556,27.5
23,myth_control,Myth Control,6,3.0,5.0,9.0,0.5555555555555556,33.0
23,myth_control,Myth Control,7,3.0,5.0,9.0,0.5555555555555556,38.5
23,myth_control,Myth Control,8,3.0,5.0,9.0,0.5555555555555556,44.0
24,myth_control,Myth Control,1,3.0,4.5,9.0,0.5,5.5
24,myth_control,Myth Control,2,3.0,4.5,9.0,0.5,11.0
24,myth_control,Myth Control,3,3.0,4.5,9.0,0.5,16.5
24,myth_control,Myth Control,4,3.0,4.5,9.0,0.5,22.0
24,myth_control,Myth Control,5,3.0,4.5,9.0,0.5,27.5
24,myth_control,Myth Control,6,3.0,4.5,9.0,0.5,33.0
24,myth_control,Myth Control,7,3.0,4.5,9.0,0.5,38.5
24,myth_control,Myth Control,8,3.0,4.5,9.0,0.5,44.0
25,myth_game_directive,Myth-Game Directive,1,4.0,6.0,12.0,0.5,6.5
25,myth_game_directive,Myth-Game Directive,2,4.0,6.0,12.0,0.5,13.0
25,myth_game_directive,Myth-Game Directive,3,4.0,6.0,12.0,0.5,19.5
25,myth_game_directive,Myth-Game Directive,4,4.0,6.0,12.0,0.5,26.0
25,myth_game_directive,Myth-Game Directive,5,4.0,6.0,12.0,0.5,32.5
25,myth_game_directive,Myth-Game Directive,6,4.0,6.0,12.0,0.5,39.0
25,myth_game_directive,Myth-Game Directive,7,4.0,6.0,12.0,0.5,45.5
25,myth_game_directive,Myth-Game Directive,8,4.0,6.0,12.0,0.5,52.0
26,myth_game_directive,Myth-Game Directive,1,3.0,5.0,9.0,0.5555555555555556,5.5
26,myth_game_directive,Myth-Game Directive,2,3.0,5.0,9.0,0.5555555555555556,11.0
26,myth_game_directive,Myth-Game Directive,3,3.0,5.0,9.0,0.5555555555555556,16.5
26,myth_game_directive,Myth-Game Directive,4,3.0,5.0,9.0,0.5555555555555556,22.0
26,myth_game_directive,Myth-Game Directive,5,3.0,5.0,9.0,0.5555555555555556,27.5
26,myth_game_directive,Myth-Game Directive,6,3.0,5.0,9.0,0.5555555555555556,33.0
26,myth_game_directive,Myth-Game Directive,7,3.0,5.0,9.0,0.5555555555555556,38.5
26,myth_game_directive,Myth-Game Directive,8,3.0,5.0,9.0,0.5555555555555556,44.0
27,myth_game_directive,Myth-Game Directive,1,3.0,5.0,9.0,0.5555555555555556,5.5
27,myth_game_directive,Myth-Game Directive,2,3.0,6.0,9.0,0.6666666666666666,11.0
27,myth_game_directive,Myth-Game Directive,3,3.0,6.0,9.0,0.6666666666666666,16.5
27,myth_game_directive,Myth-Game Directive,4,3.0,6.0,9.0,0.6666666666666666,22.0
27,myth_game_directive,Myth-Game Directive,5,3.0,6.0,9.0,0.6666666666666666,27.5
27,myth_game_directive,Myth-Game Directive,6,3.0,6.0,9.0,0.6666666666666666,33.0
27,myth_game_directive,Myth-Game Directive,7,3.0,6.0,9.0,0.6666666666666666,38.5
27,myth_game_directive,Myth-Game Directive,8,3.0,6.0,9.0,0.6666666666666666,44.0
28,myth_game_directive,Myth-Game Directive,1,4.0,8.0,12.0,0.6666666666666666,6.5
28,myth_game_directive,Myth-Game Directive,2,4.0,8.0,12.0,0.6666666666666666,13.0
28,myth_game_directive,Myth-Game Directive,3,4.0,9.0,12.0,0.75,19.5
28,myth_game_directive,Myth-Game Directive,4,4.0,10.0,12.0,0.8333333333333334,26.0
28,myth_game_directive,Myth-Game Directive,5,4.0,11.0,12.0,0.9166666666666666,32.5
28,myth_game_directive,Myth-Game Directive,6,4.0,12.0,12.0,1.0,39.0
28,myth_game_directive,Myth-Game Directive,7,4.0,12.0,12.0,1.0,45.5
28,myth_game_directive,Myth-Game Directive,8,4.0,12.0,12.0,1.0,52.0
29,myth_game_directive,Myth-Game Directive,1,3.0,5.0,9.0,0.5555555555555556,5.5
29,myth_game_directive,Myth-Game Directive,2,3.0,5.0,9.0,0.5555555555555556,11.0
29,myth_game_directive,Myth-Game Directive,3,3.0,5.0,9.0,0.5555555555555556,16.5
29,myth_game_directive,Myth-Game Directive,4,3.0,5.0,9.0,0.5555555555555556,22.0
29,myth_game_directive,Myth-Game Directive,5,3.0,6.0,9.0,0.6666666666666666,27.5
29,myth_game_directive,Myth-Game Directive,6,4.0,7.0,12.0,0.5833333333333334,34.0
29,myth_game_directive,Myth-Game Directive,7,4.0,8.0,12.0,0.6666666666666666,40.5
29,myth_game_directive,Myth-Game Directive,8,5.0,10.0,15.0,0.6666666666666666,48.0
