run_idx,condition,condition_label,round,sent,returned,received,return_ratio,mean_balance
8,game_only,Game Only,5,1.5,0.4,4.5,0.08888888888888889,26.0
8,game_only,Game Only,6,0.5,0.0,1.5,0.0,29.0
8,game_only,Game Only,7,0.0,0.0,0.0,,31.5
8,game_only,Game Only,8,0.0,0.0,0.0,,34.0
8,game_only,Game Only,9,0.0,0.0,0.0,,36.5
8,game_only,Game Only,10,0.0,0.0,0.0,,39.0
9,game_only,Game Only,1,3.0,3.5,9.0,0.3888888888888889,5.5
9,game_only,Game Only,2,2.6,1.25,7.800000000000001,0.16025641025641024,10.600000000000001
9,game_only,Game Only,3,2.0,2.0,6.0,0.3333333333333333,15.100000000000001
9,game_only,Game Only,4,2.0,2.0,6.0,0.3333333333333333,19.6
9,game_only,Game Only,5,1.75,1.3,5.25,0.24761904761904763,23.85
9,game_only,Game Only,6,1.75,0.0,5.25,0.0,28.1
9,game_only,Game Only,7,0.0,0.0,0.0,,30.6
9,game_only,Game Only,8,0.0,0.0,0.0,,33.1
9,game_only,Game Only,9,0.0,0.0,0.0,,35.6
9,game_only,Game Only,10,0.0,0.0,0.0,,38.099999999999994
10,myth_control,Myth Control,1,3.0,1.9,9.0,0.2111111111111111,5.5
10,myth_control,Myth Control,2,2.0,1.0,6.0,0.16666666666666666,10.0
10,myth_control,Myth Control,3,2.5,3.0,7.5,0.4,15.0
10,myth_control,Myth Control,4,1.9,0.5,5.699999999999999,0.08771929824561404,19.4
10,myth_control,Myth Control,5,2.0,0.9,6.0,0.15,23.9
10,myth_control,Myth Control,6,1.5,0.0,4.5,0.0,27.9
10,myth_control,Myth Control,7,0.0,0.0,0.0,,30.4
10,myth_control,Myth Control,8,2.0,0.48,6.0,0.08,34.9
10,myth_control,Myth Control,9,1.0,0.8,3.0,0.26666666666666666,38.39999999999999
10,myth_control,Myth Control,10,1.25,0.6,3.75,0.16,42.14999999999999
11,myth_control,Myth Control,1,3.0,4.0,9.0,0.4444444444444444,5.5
11,myth_control,Myth Control,2,3.0,3.0,9.0,0.3333333333333333,11.0
11,myth_control,Myth Control,3,2.5,2.0,7.5,0.26666666666666666,16.0
11,myth_control,Myth Control,4,2.5,0.5,7.5,0.06666666666666667,21.0
11,myth_control,Myth Control,5,1.5,1.0,4.5,0.2222222222222222,25.0
11,myth_control,Myth Control,6,1.5,1.5,4.5,0.3333333333333333,29.0
11,myth_control,Myth Control,7,1.75,0.1,5.25,0.01904761904761905,33.25
11,myth_control,Myth Control,8,1.0,0.4,3.0,0.13333333333333333,36.75
11,myth_control,Myth Control,9,1.0,0.4,3.0,0.13333333333333333,40.25
11,myth_control,Myth Control,10,0.8,0.0,2.4000000000000004,0.0,43.55
12,myth_control,Myth Control,1,4.0,4.5,12.0,0.375,6.5
12,myth_control,Myth Control,2,3.0,4.5,9.0,0.5,12.0
12,myth_control,Myth Control,3,3.5,3.0,10.5,0.2857142857142857,18.0
12,myth_control,Myth Control,4,2.5,2.0,7.5,0.26666666666666666,23.0
12,myth_control,Myth Control,5,2.0,0.5,6.0,0.08333333333333333,27.5
12,myth_control,Myth Control,6,1.0,0.25,3.0,0.08333333333333333,31.0
12,myth_control,Myth Control,7,0.5,0.0,1.5,0.0,34.0
12,myth_control,Myth Control,8,0.0,0.0,0.0,,36.5
12,myth_control,Myth Control,9,0.0,0.0,0.0,,39.0
12,myth_control,Myth Control,10,0.0,0.0,0.0,,41.5
13,myth_control,Myth Control,1,3.0,3.0,9.0,0.3333333333333333,5.5
13,myth_control,Myth Control,2,2.5,2.7,7.5,0.36000000000000004,10.5
13,myth_control,Myth Control,3,2.5,2.9,7.5,0.38666666666666666,15.5
13,myth_control,Myth Control,4,2.4,2.5,7.199999999999999,0.34722222222222227,20.4
13,myth_control,Myth Control,5,2.0,0.7,6.0,0.11666666666666665,24.9
13,myth_control,Myth Control,6,2.0,1.5,6.0,0.25,29.4
13,myth_control,Myth Control,7,1.5,0.0,4.5,0.0,33.4
13,myth_control,Myth Control,8,0.0,0.0,0.0,,35.9
13,myth_control,Myth Control,9,0.0,0.0,0.0,,38.4
13,myth_control,Myth Control,10,0.0,0.0,0.0,,40.9
14,myth_control,Myth Control,1,4.0,5.0,12.0,0.4166666666666667,6.5
14,myth_control,Myth Control,2,3.7,4.0,11.100000000000001,0.3603603603603603,12.700000000000001
14,myth_control,Myth Control,3,3.0,2.3,9.0,0.25555555555555554,18.200000000000003
14,myth_control,Myth Control,4,2.5,0.5,7.5,0.06666666666666667,23.200000000000003
14,myth_control,Myth Control,5,2.0,0.5,6.0,0.08333333333333333,27.700000000000003
14,myth_control,Myth Control,6,1.25,0.0,3.75,0.0,31.450000000000003
14,myth_control,Myth Control,7,0.0,0.0,0.0,,33.95
14,myth_control,Myth Control,8,0.0,0.0,0.0,,36.45
14,myth_control,Myth Control,9,0.0,0.0,0.0,,38.95
14,myth_control,Myth Control,10,2.0,4.0,6.0,0.6666666666666666,43.45
15,myth_control,Myth Control,1,3.0,2.0,9.0,0.2222222222222222,5.5
15,myth_control,Myth Control,2,2.0,0.7,6.0,0.11666666666666665,10.0
15,myth_control,Myth Control,3,2.0,1.2,6.0,0.19999999999999998,14.5
15,myth_control,Myth Control,4,1.5,0.45,4.5,0.1,18.5
15,myth_control,Myth Control,5,0.5,0.0,1.5,0.0,21.5
15,myth_control,Myth Control,6,0.0,0.0,0.0,,24.0
15,myth_control,Myth Control,7,0.0,0.0,0.0,,26.5
15,myth_control,Myth Control,8,0.0,0.0,0.0,,29.0
15,myth_control,Myth Control,9,0.0,0.0,0.0,,31.5
15,myth_control,Myth Control,10,0.0,0.0,0.0,,34.0
16,myth_control,Myth Control,1,3.0,2.0,9.0,0.2222222222222222,5.5
16,myth_control,Myth Control,2,2.0,0.5,6.0,0.08333333333333333,10.0
16,myth_control,Myth Control,3,2.0,0.2,6.0,0.03333333333333333,14.5
16,myth_control,Myth Control,4,1.0,0.0,3.0,0.0,18.0
16,myth_control,Myth Control,5,0.0,0.0,0.0,,20.5
16,myth_control,Myth Control,6,0.0,0.0,0.0,,23.0
16,myth_control,Myth Control,7,0.0,0.0,0.0,,25.5
16,myth_control,Myth Control,8,2.0,1.0,6.0,0.16666666666666666,30.0
16,myth_control,Myth Control,9,1.2,0.0,3.5999999999999996,0.0,33.7
16,myth_control,Myth Control,10,0.0,0.0,0.0,,36.2
17,myth_control,Myth Control,1,3.0,4.0,9.0,0.4444444444444444,5.5
17,myth_control,Myth Control,2,3.0,2.0,9.0,0.2222222222222222,11.0
17,myth_control,Myth Control,3,2.5,1.5,7.5,0.2,16.0
17,myth_control,Myth Control,4,1.5,0.0,4.5,0.0,20.0
17,myth_control,Myth Control,5,0.0,0.0,0.0,,22.5
17,myth_control,Myth Control,6,0.0,0.0,0.0,,25.0
17,myth_control,Myth Control,7,2.0,0.45,6.0,0.075,29.5
17,myth_control,Myth Control,8,1.0,0.1,3.0,0.03333333333333333,33.0
17,myth_control,Myth Control,9,1.0,0.0,3.0,0.0,36.5
17,myth_control,Myth Control,10,0.0,0.0,0.0,,39.0
18,myth_control,Myth Control,1,3.0,4.0,9.0,0.4444444444444444,5.5
18,myth_control,Myth Control,2,3.0,2.0,9.0,0.2222222222222222,11.0
18,myth_control,Myth Control,3,2.5,1.5,7.5,0.2,16.0
18,myth_control,Myth Control,4,2.0,0.8,6.0,0.13333333333333333,20.5
18,myth_control,Myth Control,5,1.5,0.0,4.5,0.0,24.5
18,myth_control,Myth Control,6,1.0,0.0,3.0,0.0,28.0
18,myth_control,Myth Control,7,0.0,0.0,0.0,,30.5
18,myth_control,Myth Control,8,2.0,1.0,6.0,0.16666666666666666,35.0
18,myth_control,Myth Control,9,1.5,0.0,4.5,0.0,39.0
18,myth_control,Myth Control,10,1.0,0.0,3.0,0.0,42.5
19,myth_control,Myth Control,1,3.0,3.5,9.0,0.3888888888888889,5.5
19,myth_control,Myth Control,2,2.5,2.0,7.5,0.26666666666666666,10.5
19,myth_control,Myth Control,3,2.0,1.0,6.0,0.16666666666666666,15.0
19,myth_control,Myth Control,4,2.5,2.2,7.5,0.29333333333333333,20.0
19,myth_control,Myth Control,5,2.5,3.0,7.5,0.4,25.0
19,myth_control,Myth Control,6,2.5,2.4,7.5,0.32,30.0
19,myth_control,Myth Control,7,2.5,1.75,7.5,0.23333333333333334,35.0
19,myth_control,Myth Control,8,1.5,1.1,4.5,0.24444444444444446,39.0
19,myth_control,Myth Control,9,1.5,0.19,4.5,0.042222222222222223,43.0
19,myth_control,Myth Control,10,0.75,0.0,2.25,0.0,46.25
20,myth_game_directive,Myth-Game Directive,1,4.0,5.0,12.0,0.4166666666666667,6.5
20,myth_game_directive,Myth-Game Directive,2,3.0,5.0,9.0,0.5555555555555556,12.0
20,myth_game_directive,Myth-Game Directive,3,3.5,5.3,10.5,0.5047619047619047,18.0
20,myth_game_directive,Myth-Game Directive,4,3.25,4.0,9.75,0.41025641025641024,23.75
20,myth_game_directive,Myth-Game Directive,5,3.0,4.5,9.0,0.5,29.25
20,myth_game_directive,Myth-Game Directive,6,3.0,1.82,9.0,0.20222222222222222,34.75
20,myth_game_directive,Myth-Game Directive,7,2.5,1.75,7.5,0.23333333333333334,39.75
20,myth_game_directive,Myth-Game Directive,8,1.5,2.21,4.5,0.4911111111111111,43.75
20,myth_game_directive,Myth-Game Directive,9,2.0,0.4,6.0,0.06666666666666667,48.25
20,myth_game_directive,Myth-Game Directive,10,1.0,0.47,3.0,0.15666666666666665,51.75
21,myth_game_directive,Myth-Game Directive,1,3.0,3.0,9.0,0.3333333333333333,5.5
21,myth_game_directive,Myth-Game Directive,2,2.0,0.75,6.0,0.125,10.0
21,myth_game_directive,Myth-Game Directive,3,2.5,0.8,7.5,0.10666666666666667,15.0
21,myth_game_directive,Myth-Game Directive,4,1.5,0.0,4.5,0.0,19.0
21,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,21.5
21,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,24.0
21,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,26.5
21,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,29.0
21,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,31.5
21,myth_game_directive,Myth-Game Directive,10,5.0,7.5,15.0,0.5,39.0
22,myth_game_directive,Myth-Game Directive,1,3.0,2.0,9.0,0.2222222222222222,5.5
22,myth_game_directive,Myth-Game Directive,2,2.0,2.0,6.0,0.3333333333333333,10.0
22,myth_game_directive,Myth-Game Directive,3,2.5,2.0,7.5,0.26666666666666666,15.0
22,myth_game_directive,Myth-Game Directive,4,2.0,1.5,6.0,0.25,19.5
22,myth_game_directive,Myth-Game Directive,5,1.5,1.5,4.5,0.3333333333333333,23.5
22,myth_game_directive,Myth-Game Directive,6,1.5,0.3,4.5,0.06666666666666667,27.5
22,myth_game_directive,Myth-Game Directive,7,0.5,0.05,1.5,0.03333333333333333,30.5
22,myth_game_directive,Myth-Game Directive,8,0.1,0.0,0.30000000000000004,0.0,33.1
22,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,35.599999999999994
22,myth_game_directive,Myth-Game Directive,10,0.0,0.0,0.0,,38.099999999999994
23,myth_game_directive,Myth-Game Directive,1,3.0,2.5,9.0,0.2777777777777778,5.5
23,myth_game_directive,Myth-Game Directive,2,2.5,0.8,7.5,0.10666666666666667,10.5
23,myth_game_directive,Myth-Game Directive,3,1.5,1.5,4.5,0.3333333333333333,14.5
23,myth_game_directive,Myth-Game Directive,4,2.0,1.0,6.0,0.16666666666666666,19.0
23,myth_game_directive,Myth-Game Directive,5,1.25,0.0,3.75,0.0,22.75
23,myth_game_directive,Myth-Game Directive,6,1.0,0.0,3.0,0.0,26.25
23,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,28.75
23,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,31.25
23,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,33.75
23,myth_game_directive,Myth-Game Directive,10,1.0,0.0,3.0,0.0,37.25
24,myth_game_directive,Myth-Game Directive,1,3.0,3.5,9.0,0.3888888888888889,5.5
24,myth_game_directive,Myth-Game Directive,2,2.67,1.5,8.01,0.18726591760299627,10.67
24,myth_game_directive,Myth-Game Directive,3,2.0,0.04,6.0,0.006666666666666667,15.17
24,myth_game_directive,Myth-Game Directive,4,0.04,0.0,0.12,0.0,17.71
24,myth_game_directive,Myth-Game Directive,5,0.0,0.0,0.0,,20.21
24,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,22.71
24,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,25.21
24,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,27.71
24,myth_game_directive,Myth-Game Directive,9,2.0,0.5,6.0,0.08333333333333333,32.21
24,myth_game_directive,Myth-Game Directive,10,1.5,0.7,4.5,0.15555555555555556,36.21
25,myth_game_directive,Myth-Game Directive,1,3.0,3.5,9.0,0.3888888888888889,5.5
25,myth_game_directive,Myth-Game Directive,2,2.8,1.1,8.399999999999999,0.130952380952381,10.8
25,myth_game_directive,Myth-Game Directive,3,2.5,1.2,7.5,0.16,15.8
25,myth_game_directive,Myth-Game Directive,4,1.8,0.6,5.4,0.1111111111111111,20.1
25,myth_game_directive,Myth-Game Directive,5,1.0,0.1,3.0,0.03333333333333333,23.6
25,myth_game_directive,Myth-Game Directive,6,0.5,0.0,1.5,0.0,26.6
25,myth_game_directive,Myth-Game Directive,7,0.0,0.0,0.0,,29.1
25,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,31.6
25,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,34.1
25,myth_game_directive,Myth-Game Directive,10,2.0,0.02,6.0,0.0033333333333333335,38.599999999999994
26,myth_game_directive,Myth-Game Directive,1,5.0,7.0,15.0,0.4666666666666667,7.5
26,myth_game_directive,Myth-Game Directive,2,4.7,6.5,14.100000000000001,0.4609929078014184,14.700000000000001
26,myth_game_directive,Myth-Game Directive,3,5.0,5.5,15.0,0.36666666666666664,22.200000000000003
26,myth_game_directive,Myth-Game Directive,4,4.0,5.5,12.0,0.4583333333333333,28.700000000000003
26,myth_game_directive,Myth-Game Directive,5,3.5,1.8,10.5,0.17142857142857143,34.7
26,myth_game_directive,Myth-Game Directive,6,2.5,1.0,7.5,0.13333333333333333,39.7
26,myth_game_directive,Myth-Game Directive,7,1.5,0.0,4.5,0.0,43.7
26,myth_game_directive,Myth-Game Directive,8,0.0,0.0,0.0,,46.2
26,myth_game_directive,Myth-Game Directive,9,0.0,0.0,0.0,,48.7
26,myth_game_directive,Myth-Game Directive,10,2.0,1.75,6.0,0.2916666666666667,53.2
27,myth_game_directive,Myth-Game Directive,1,3.0,3.5,9.0,0.3888888888888889,5.5
27,myth_game_directive,Myth-Game Directive,2,2.5,1.3,7.5,0.17333333333333334,10.5
27,myth_game_directive,Myth-Game Directive,3,2.5,0.5,7.5,0.06666666666666667,15.5
27,myth_game_directive,Myth-Game Directive,4,1.0,0.0,3.0,0.0,19.0
27,myth_game_directive,Myth-Game Directive,5,1.5,0.0,4.5,0.0,23.0
27,myth_game_directive,Myth-Game Directive,6,0.0,0.0,0.0,,25.5
27,myth_game_directive,Myth-Game Directive,7,2.5,0.5,7.5,0.06666666666666667,30.5
27,myth_game_directive,Myth-Game Directive,8,0.65,0.5,1.9500000000000002,0.2564102564102564,33.65
27,myth_game_directive,Myth-Game Directive,9,1.5,0.0,4.5,0.0,37.65
27,myth_game_directive,Myth-Game Directive,10,1.5,1.0,4.5,0.2222222222222222,41.65
28,myth_game_directive,Myth-Game Directive,1,5.0,7.5,15.0,0.5,7.5
28,myth_game_directive,Myth-Game Directive,2,5.0,7.0,15.0,0.4666666666666667,15.0
28,myth_game_directive,Myth-Game Directive,3,4.0,5.0,12.0,0.4166666666666667,21.5
28,myth_game_directive,Myth-Game Directive,4,5.0,7.0,15.0,0.4666666666666667,29.0
28,myth_game_directive,Myth-Game Directive,5,4.3,4.5,12.899999999999999,0.34883720930232565,35.8
28,myth_game_directive,Myth-Game Directive,6,3.5,2.24,10.5,0.21333333333333335,41.8
28,myth_game_directive,Myth-Game Directive,7,2.0,2.0,6.0,0.3333333333333333,46.3
28,myth_game_directive,Myth-Game Directive,8,2.0,0.3,6.0,0.049999999999999996,50.8
28,myth_game_directive,Myth-Game Directive,9,0.75,0.0,2.25,0.0,54.05
28,myth_game_directive,Myth-Game Directive,10,0.0,0.0,0.0,,56.55
29,myth_game_directive,Myth-Game Directive,1,3.0,3.5,9.0,0.3888888888888889,5.5
29,myth_game_directive,Myth-Game Directive,2,2.5,2.0,7.5,0.26666666666666666,10.5
29,myth_game_directive,Myth-Game Directive,3,2.5,1.35,7.5,0.18000000000000002,15.5
29,myth_game_directive,Myth-Game Directive,4,2.5,2.0,7.5,0.26666666666666666,20.5
29,myth_game_directive,Myth-Game Directive,5,2.0,0.65,6.0,0.10833333333333334,25.0
29,myth_game_directive,Myth-Game Directive,6,2.5,2.0,7.5,0.26666666666666666,30.0
29,myth_game_directive,Myth-Game Directive,7,2.0,0.0,6.0,0.0,34.5
29,myth_game_directive,Myth-Game Directive,8,2.5,1.0,7.5,0.13333333333333333,39.5
29,myth_game_directive,Myth-Game Directive,9,1.5,0.945,4.5,0.21,43.5
29,myth_game_directive,Myth-Game Directive,10,2.5,0.75,7.5,0.1,48.5
