run_idx,condition,condition_label,round,sent,returned,received,return_ratio,mean_balance
3,game_only,Game Only,7,4.0,6.0,12.0,0.5,45.5
3,game_only,Game Only,8,4.0,6.0,12.0,0.5,52.0
3,game_only,Game Only,9,4.0,6.0,12.0,0.5,58.5
3,game_only,Game Only,10,4.0,6.0,12.0,0.5,65.0
4,game_only,Game Only,1,3.0,5.0,9.0,0.5555555555555556,5.5
4,game_only,Game Only,2,3.0,5.0,9.0,0.5555555555555556,11.0
4,game_only,Game Only,3,3.0,5.0,9.0,0.5555555555555556,16.5
4,game_only,Game Only,4,3.0,5.0,9.0,0.5555555555555556,22.0
4,game_only,Game Only,5,3.0,5.0,9.0,0.5555555555555556,27.5
4,game_only,Game Only,6,3.0,5.0,9.0,0.5555555555555556,33.0
4,game_only,Game Only,7,3.0,5.0,9.0,0.5555555555555556,38.5
4,game_only,Game Only,8,3.0,5.0,9.0,0.5555555555555556,44.0
4,game_only,Game Only,9,3.0,5.0,9.0,0.5555555555555556,49.5
4,game_only,Game Only,10,3.0,5.0,9.0,0.5555555555555556,55.0
5,myth_control,Myth Control,1,4.0,6.0,12.0,0.5,6.5
5,myth_control,Myth Control,2,4.0,6.0,12.0,0.5,13.0
5,myth_control,Myth Control,3,4.0,6.0,12.0,0.5,19.5
5,myth_control,Myth Control,4,4.0,6.0,12.0,0.5,26.0
5,myth_control,Myth Control,5,4.0,6.0,12.0,0.5,32.5
5,myth_control,Myth Control,6,4.0,6.0,12.0,0.5,39.0
5,myth_control,Myth Control,7,4.0,6.0,12.0,0.5,45.5
5,myth_control,Myth Control,8,4.0,6.0,12.0,0.5,52.0
5,myth_control,Myth Control,9,4.0,6.0,12.0,0.5,58.5
5,myth_control,Myth Control,10,4.0,6.0,12.0,0.5,65.0
6,myth_control,Myth Control,1,4.0,7.0,12.0,0.5833333333333334,6.5
6,myth_control,Myth Control,2,4.0,7.0,12.0,0.5833333333333334,13.0
6,myth_control,Myth Control,3,4.0,7.0,12.0,0.5833333333333334,19.5
6,myth_control,Myth Control,4,4.0,7.0,12.0,0.5833333333333334,26.0
6,myth_control,Myth Control,5,4.0,7.0,12.0,0.5833333333333334,32.5
6,myth_control,Myth Control,6,4.0,7.0,12.0,0.5833333333333334,39.0
6,myth_control,Myth Control,7,4.0,7.0,12.0,0.5833333333333334,45.5
6,myth_control,Myth Control,8,4.0,7.0,12.0,0.5833333333333334,52.0
6,myth_control,Myth Control,9,4.0,7.0,12.0,0.5833333333333334,58.5
6,myth_control,Myth Control,10,4.0,7.0,12.0,0.5833333333333334,65.0
7,myth_control,Myth Control,1,4.0,6.0,12.0,0.5,6.5
7,myth_control,Myth Control,2,4.0,6.0,12.0,0.5,13.0
7,myth_control,Myth Control,3,4.0,6.0,12.0,0.5,19.5
7,myth_control,Myth Control,4,4.0,6.0,12.0,0.5,26.0
7,myth_control,Myth Control,5,4.0,6.0,12.0,0.5,32.5
7,myth_control,Myth Control,6,4.0,6.0,12.0,0.5,39.0
7,myth_control,Myth Control,7,4.0,6.0,12.0,0.5,45.5
7,myth_control,Myth Control,8,4.0,6.0,12.0,0.5,52.0
7,myth_control,Myth Control,9,4.0,6.0,12.0,0.5,58.5
7,myth_control,Myth Control,10,4.0,6.0,12.0,0.5,65.0
8,myth_control,Myth Control,1,4.0,6.0,12.0,0.5,6.5
8,myth_control,Myth Control,2,4.0,6.0,12.0,0.5,13.0
8,myth_control,Myth Control,3,4.0,6.0,12.0,0.5,19.5
8,myth_control,Myth Control,4,4.0,6.0,12.0,0.5,26.0
8,myth_control,Myth Control,5,4.0,6.0,12.0,0.5,32.5
8,myth_control,Myth Control,6,4.0,6.0,12.0,0.5,39.0
8,myth_control,Myth Control,7,4.0,6.0,12.0,0.5,45.5
8,myth_control,Myth Control,8,4.0,6.0,12.0,0.5,52.0
8,myth_control,Myth Control,9,4.0,6.0,12.0,0.5,58.5
8,myth_control,Myth Control,10,4.0,6.0,12.0,0.5,65.0
9,myth_control,Myth Control,1,3.0,4.0,9.0,0.4444444444444444,5.5
9,myth_control,Myth Control,2,3.0,4.0,9.0,0.4444444444444444,11.0
9,myth_control,Myth Control,3,3.0,4.0,9.0,0.4444444444444444,16.5
9,myth_control,Myth Control,4,3.0,4.0,9.0,0.4444444444444444,22.0
9,myth_control,Myth Control,5,3.0,4.0,9.0,0.4444444444444444,27.5
9,myth_control,Myth Control,6,3.0,4.0,9.0,0.4444444444444444,33.0
9,myth_control,Myth Control,7,3.0,4.0,9.0,0.4444444444444444,38.5
9,myth_control,Myth Control,8,3.0,4.0,9.0,0.4444444444444444,44.0
9,myth_control,Myth Control,9,3.0,4.0,9.0,0.4444444444444444,49.5
9,myth_control,Myth Control,10,3.0,4.0,9.0,0.4444444444444444,55.0
10,myth_game_directive,Myth-Game Directive,1,3.0,4.5,9.0,0.5,5.5
10,myth_game_directive,Myth-Game Directive,2,3.0,4.5,9.0,0.5,11.0
10,myth_game_directive,Myth-Game Directive,3,3.0,4.5,9.0,0.5,16.5
10,myth_game_directive,Myth-Game Directive,4,3.0,4.5,9.0,0.5,22.0
10,myth_game_directive,Myth-Game Directive,5,3.0,4.5,9.0,0.5,27.5
10,myth_game_directive,Myth-Game Directive,6,3.0,4.5,9.0,0.5,33.0
10,myth_game_directive,Myth-Game Directive,7,3.0,4.5,9.0,0.5,38.5
10,myth_game_directive,Myth-Game Directive,8,3.0,4.5,9.0,0.5,44.0
10,myth_game_directive,Myth-Game Directive,9,3.0,4.5,9.0,0.5,49.5
10,myth_game_directive,Myth-Game Directive,10,3.0,4.5,9.0,0.5,55.0
11,myth_game_directive,Myth-Game Directive,1,3.0,4.5,9.0,0.5,5.5
11,myth_game_directive,Myth-Game Directive,2,3.0,4.5,9.0,0.5,11.0
11,myth_game_directive,Myth-Game Directive,3,3.0,4.5,9.0,0.5,16.5
11,myth_game_directive,Myth-Game Directive,4,3.0,4.5,9.0,0.5,22.0
11,myth_game_directive,Myth-Game Directive,5,3.0,4.5,9.0,0.5,27.5
11,myth_game_directive,Myth-Game Directive,6,3.0,4.5,9.0,0.5,33.0
11,myth_game_directive,Myth-Game Directive,7,3.0,4.5,9.0,0.5,38.5
11,myth_game_directive,Myth-Game Directive,8,3.0,4.5,9.0,0.5,44.0
11,myth_game_directive,Myth-Game Directive,9,3.0,4.5,9.0,0.5,49.5
11,myth_game_directive,Myth-Game Directive,10,3.0,4.5,9.0,0.5,55.0
12,myth_game_directive,Myth-Game Directive,1,4.0,6.0,12.0,0.5,6.5
12,myth_game_directive,Myth-Game Directive,2,4.0,6.0,12.0,0.5,13.0
12,myth_game_directive,Myth-Game Directive,3,4.0,6.0,12.0,0.5,19.5
12,myth_game_directive,Myth-Game Directive,4,4.0,6.0,12.0,0.5,26.0
12,myth_game_directive,Myth-Game Directive,5,4.0,6.0,12.0,0.5,32.5
12,myth_game_directive,Myth-Game Directive,6,4.0,6.0,12.0,0.5,39.0
12,myth_game_directive,Myth-Game Directive,7,4.0,6.0,12.0,0.5,45.5
12,myth_game_directive,Myth-Game Directive,8,4.0,6.0,12.0,0.5,52.0
12,myth_game_directive,Myth-Game Directive,9,4.0,6.0,12.0,0.5,58.5
12,myth_game_directive,Myth-Game Directive,10,4.0,6.0,12.0,0.5,65.0
13,myth_game_directive,Myth-Game Directive,1,4.0,6.0,12.0,0.5,6.5
13,myth_game_directive,Myth-Game Directive,2,4.0,6.0,12.0,0.5,13.0
13,myth_game_directive,Myth-Game Directive,3,4.0,6.0,12.0,0.5,19.5
13,myth_game_directive,Myth-Game Directive,4,4.0,6.0,12.0,0.5,26.0
13,myth_game_directive,Myth-Game Directive,5,4.0,6.0,12.0,0.5,32.5
13,myth_game_directive,Myth-Game Directive,6,4.0,6.0,12.0,0.5,39.0
13,myth_game_directive,Myth-Game Directive,7,4.0,6.0,12.0,0.5,45.5
13,myth_game_directive,Myth-Game Directive,8,4.0,6.0,12.0,0.5,52.0
13,myth_game_directive,Myth-Game Directive,9,4.0,6.0,12.0,0.5,58.5
13,myth_game_directive,Myth-Game Directive,10,4.0,6.0,12.0,0.5,65.0
14,myth_game_directive,Myth-Game Directive,1,3.0,5.0,9.0,0.5555555555555556,5.5
14,myth_game_directive,Myth-Game Directive,2,3.0,5.0,9.0,0.5555555555555556,11.0
14,myth_game_directive,Myth-Game Directive,3,3.0,5.0,9.0,0.5555555555555556,16.5
14,myth_game_directive,Myth-Game Directive,4,3.0,5.0,9.0,0.5555555555555556,22.0
14,myth_game_directive,Myth-Game Directive,5,3.0,5.0,9.0,0.5555555555555556,27.5
14,myth_game_directive,Myth-Game Directive,6,3.0,5.0,9.0,0.5555555555555556,33.0
14,myth_game_directive,Myth-Game Directive,7,3.0,5.0,9.0,0.5555555555555556,38.5
14,myth_game_directive,Myth-Game Directive,8,3.0,5.0,9.0,0.5555555555555556,44.0
14,myth_game_directive,Myth-Game Directive,9,3.0,5.0,9.0,0.5555555555555556,49.5
14,myth_game_directive,Myth-Game Directive,10,3.0,5.0,9.0,0.5555555555555556,55.0
